COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,216,PCT 216,4521,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,2,0,0
COLL,216,PCT 216,4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,216,PCT 216,4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,217,PCT 217,3037,56,0,0,0,0,0,22,23,0,11,0,0,0,0,22,33,0,1,0,0,0,0,35,12,0,9,21,24,0,11
COLL,217,PCT 217,3037,142,1,0,0,0,0,67,62,0,13,0,0,0,0,34,106,0,2,0,0,0,0,108,22,0,12,62,61,0,19
COLL,217,PCT 217,3037,7,0,0,0,0,0,3,4,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,0,0,0,1,6,0,0
COLL,217,PCT 217,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,217,PCT 217,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,218,PCT 218,4193,26,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,14,11,0,1
COLL,218,PCT 218,4193,53,0,0,0,0,0,28,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,20,29,0,4
COLL,218,PCT 218,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,218,PCT 218,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,218,PCT 218,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,219,PCT 219,4355,39,0,0,0,0,0,14,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,26,10,0,3
COLL,219,PCT 219,4355,80,1,0,0,0,0,33,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0,4,39,28,0,13
COLL,219,PCT 219,4355,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0
COLL,219,PCT 219,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,219,PCT 219,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,220,PCT 220,5230,49,0,0,0,0,0,21,23,0,5,25,20,0,4,0,0,0,0,25,24,0,0,24,20,0,5,14,28,0,7
COLL,220,PCT 220,5230,97,0,0,0,0,0,49,47,0,1,48,47,0,2,0,0,0,0,59,38,0,0,47,43,0,7,51,39,0,7
COLL,220,PCT 220,5230,5,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,5,0,0,0,3,2,0,0,3,2,0,0
COLL,220,PCT 220,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,220,PCT 220,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,221,PCT 221,5138,150,0,0,0,0,0,86,47,0,17,0,0,0,0,0,0,0,0,100,50,0,0,102,32,0,16,60,62,0,28
COLL,221,PCT 221,5138,418,1,0,0,0,0,236,155,0,27,0,0,0,0,0,0,0,0,303,112,0,3,320,65,0,33,155,195,0,68
COLL,221,PCT 221,5138,25,0,0,0,0,0,15,7,0,3,0,0,0,0,0,0,0,0,22,3,0,0,22,2,0,1,11,12,0,2
COLL,221,PCT 221,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,221,PCT 221,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,222,PCT 222,3818,38,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,5,20,9,0,9
COLL,222,PCT 222,3818,59,0,0,0,0,0,31,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,2,32,22,0,5
COLL,222,PCT 222,3818,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,3,0,0
COLL,222,PCT 222,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,222,PCT 222,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,223,PCT 223,2338,25,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,1,19,5,0,1
COLL,223,PCT 223,2338,33,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,3,10,17,0,6
COLL,223,PCT 223,2338,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,223,PCT 223,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,223,PCT 223,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,224,PCT 224,3241,50,0,0,0,0,0,18,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,16,25,0,9
COLL,224,PCT 224,3241,62,0,0,0,0,0,28,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,0,40,16,0,6
COLL,224,PCT 224,3241,12,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,4,0,0
COLL,224,PCT 224,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,224,PCT 224,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,225,PCT 225,3844,34,0,0,0,0,0,17,12,0,5,19,12,0,3,0,0,0,0,18,15,0,1,20,7,0,7,18,9,0,7
COLL,225,PCT 225,3844,113,0,0,0,0,0,40,68,0,5,52,59,0,2,0,0,0,0,89,24,0,0,57,51,0,5,52,50,0,11
COLL,225,PCT 225,3844,9,0,0,0,0,0,6,3,0,0,5,3,0,1,0,0,0,0,7,2,0,0,6,3,0,0,1,7,0,1
COLL,225,PCT 225,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,225,PCT 225,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,226,PCT 226,4309,55,0,0,0,0,0,20,29,0,6,0,0,0,0,0,0,0,0,39,16,0,0,38,15,0,2,31,18,0,6
COLL,226,PCT 226,4309,158,0,0,0,0,0,68,79,0,11,0,0,0,0,0,0,0,0,109,49,0,0,110,40,0,8,79,59,0,20
COLL,226,PCT 226,4309,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,1,4,0,0
COLL,226,PCT 226,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,226,PCT 226,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,227,PCT 227,4357,31,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,1,17,11,0,3
COLL,227,PCT 227,4357,55,0,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,0,4,25,20,0,10
COLL,227,PCT 227,4357,6,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,4,0,1
COLL,227,PCT 227,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,227,PCT 227,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,228,PCT 228,5733,14,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,11,3,0,0
COLL,228,PCT 228,5733,26,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,2,4,14,0,8
COLL,228,PCT 228,5733,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0
COLL,228,PCT 228,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,228,PCT 228,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,229,PCT 229,2047,19,0,0,0,0,0,4,15,0,0,12,7,0,0,0,0,0,0,0,0,0,0,11,7,0,1,11,7,0,1
COLL,229,PCT 229,2047,24,0,0,0,0,0,6,17,0,1,6,18,0,0,0,0,0,0,0,0,0,0,16,7,0,1,14,8,0,2
COLL,229,PCT 229,2047,4,0,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0
COLL,229,PCT 229,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,229,PCT 229,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,230,PCT 230,4832,37,0,0,0,0,0,16,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,2,23,10,0,4
COLL,230,PCT 230,4832,33,2,0,0,0,0,16,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,3,11,16,0,6
COLL,230,PCT 230,4832,10,1,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,5,3,0,2
COLL,230,PCT 230,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,230,PCT 230,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,231,PCT 231,3489,64,0,0,0,0,0,36,19,0,9,0,0,0,0,0,0,0,0,49,13,0,2,44,12,0,8,22,31,0,11
COLL,231,PCT 231,3489,203,1,0,0,0,0,119,65,0,19,0,0,0,0,0,0,0,0,158,44,0,1,161,25,0,17,62,110,0,31
COLL,231,PCT 231,3489,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,3,1,0,0
COLL,231,PCT 231,3489,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
COLL,231,PCT 231,3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,232,PCT 232,3718,77,0,0,0,0,0,31,33,0,13,0,0,0,0,22,55,0,0,0,0,0,0,45,15,0,17,21,33,0,23
COLL,232,PCT 232,3718,156,0,0,0,0,0,70,64,0,22,0,0,0,0,42,113,0,1,0,0,0,0,91,35,0,30,56,69,0,31
COLL,232,PCT 232,3718,7,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,2,0,1,3,4,0,0
COLL,232,PCT 232,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,232,PCT 232,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,233,PCT 233,2027,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,2,0,1
COLL,233,PCT 233,2027,28,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,14,12,0,2
COLL,233,PCT 233,2027,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
COLL,233,PCT 233,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,233,PCT 233,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,234,PCT 234,3097,64,0,0,0,0,0,28,32,0,4,38,24,0,2,0,0,0,0,39,24,0,1,44,18,0,2,33,26,0,5
COLL,234,PCT 234,3097,91,0,0,0,0,0,42,43,0,6,45,45,0,1,0,0,0,0,62,29,0,0,47,34,0,10,32,44,0,15
COLL,234,PCT 234,3097,5,0,0,0,0,0,3,2,0,0,3,2,0,0,0,0,0,0,2,3,0,0,2,3,0,0,2,3,0,0
COLL,234,PCT 234,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,234,PCT 234,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,235,PCT 235,1881,20,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,11,8,0,1
COLL,235,PCT 235,1881,23,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,11,11,0,1
COLL,235,PCT 235,1881,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0
COLL,235,PCT 235,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,235,PCT 235,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,236,PCT 236,2918,83,0,0,0,0,0,37,40,0,6,0,0,0,0,0,0,0,0,56,26,0,1,49,28,0,6,43,21,0,19
COLL,236,PCT 236,2918,281,0,0,0,0,0,127,138,0,16,0,0,0,0,0,0,0,0,182,99,0,0,184,68,0,29,134,96,0,51
COLL,236,PCT 236,2918,12,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,3,8,0,1,6,4,0,2,5,5,0,2
COLL,236,PCT 236,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,236,PCT 236,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,237,PCT 237,2269,10,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,3,7,0,0
COLL,237,PCT 237,2269,12,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,4,8,0,0
COLL,237,PCT 237,2269,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,0
COLL,237,PCT 237,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,237,PCT 237,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,238,PCT 238,3876,30,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,19,10,0,1,17,11,0,2,22,7,0,1
COLL,238,PCT 238,3876,87,0,0,0,0,0,39,43,0,5,0,0,0,0,0,0,0,0,56,31,0,0,57,23,0,7,51,32,0,4
COLL,238,PCT 238,3876,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,5,0,1,5,2,0,0
COLL,238,PCT 238,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,238,PCT 238,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,239,PCT 239,4176,47,1,0,0,0,0,11,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,5,20,19,0,8
COLL,239,PCT 239,4176,52,0,0,0,0,0,15,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,3,28,18,0,6
COLL,239,PCT 239,4176,12,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,6,3,0,3
COLL,239,PCT 239,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,239,PCT 239,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,240,PCT 240,4018,76,0,0,0,0,0,47,21,0,8,0,0,0,0,0,0,0,0,53,23,0,0,22,49,0,5,29,34,0,13
COLL,240,PCT 240,4018,159,0,0,0,0,0,52,90,0,17,0,0,0,0,0,0,0,0,98,55,0,6,72,82,0,5,57,83,0,19
COLL,240,PCT 240,4018,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,1,3,1,0,0
COLL,240,PCT 240,4018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
COLL,240,PCT 240,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,241,PCT 241,1523,21,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,12,9,0,0
COLL,241,PCT 241,1523,27,0,0,0,0,0,14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,1,17,9,0,1
COLL,241,PCT 241,1523,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
COLL,241,PCT 241,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,241,PCT 241,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,242,PCT 242,3462,26,0,0,0,0,0,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,3,13,7,0,6
COLL,242,PCT 242,3462,72,0,0,0,0,0,28,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0,3,38,25,0,9
COLL,242,PCT 242,3462,14,1,0,0,0,0,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,2,9,3,0,2
COLL,242,PCT 242,3462,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0
COLL,242,PCT 242,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,243,PCT 243,1613,16,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,6,8,0,2
COLL,243,PCT 243,1613,29,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,13,15,0,1
COLL,243,PCT 243,1613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,243,PCT 243,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,243,PCT 243,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,244,PCT 244,3178,60,0,0,0,0,0,44,15,0,1,29,25,0,6,0,0,0,0,40,18,0,2,39,17,0,4,28,26,0,6
COLL,244,PCT 244,3178,109,0,0,0,0,0,59,41,0,9,46,57,0,6,0,0,0,0,70,36,0,3,65,34,0,10,56,39,0,14
COLL,244,PCT 244,3178,3,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,2,0,1,0,2
COLL,244,PCT 244,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,244,PCT 244,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,245,PCT 245,2696,19,0,0,0,0,0,11,7,0,1,8,10,0,1,0,0,0,0,0,0,0,0,10,6,0,3,6,10,0,3
COLL,245,PCT 245,2696,21,0,0,0,0,0,13,7,0,1,6,15,0,0,0,0,0,0,0,0,0,0,13,6,0,2,11,8,0,2
COLL,245,PCT 245,2696,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
COLL,245,PCT 245,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,245,PCT 245,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,246,PCT 246,2820,44,0,0,0,0,0,15,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,3,33,8,0,3
COLL,246,PCT 246,2820,89,0,0,0,0,0,39,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,72,15,0,2,74,13,0,2
COLL,246,PCT 246,2820,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
COLL,246,PCT 246,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,246,PCT 246,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,247,PCT 247,2334,60,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,5,26,27,0,7
COLL,247,PCT 247,2334,84,0,0,0,0,0,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0,3,32,47,0,5
COLL,247,PCT 247,2334,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,2,0,2
COLL,247,PCT 247,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,247,PCT 247,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,248,PCT 248,2246,22,0,0,0,0,0,7,11,0,4,10,10,0,2,0,0,0,0,11,11,0,0,10,9,0,3,11,9,0,2
COLL,248,PCT 248,2246,50,0,0,0,0,0,16,28,0,6,23,23,0,4,0,0,0,0,35,15,0,0,28,21,0,1,26,21,0,3
COLL,248,PCT 248,2246,6,0,0,0,0,0,4,0,0,2,3,3,0,0,0,0,0,0,3,2,0,1,4,2,0,0,3,2,0,1
COLL,248,PCT 248,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,248,PCT 248,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,249,PCT 249,4524,41,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,2,26,15,0,0
COLL,249,PCT 249,4524,47,1,0,0,0,0,18,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,3,23,12,0,12
COLL,249,PCT 249,4524,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0
COLL,249,PCT 249,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,249,PCT 249,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,250,PCT 250,3646,31,0,0,0,0,0,13,16,0,2,18,12,0,1,0,0,0,0,16,15,0,0,13,17,0,1,15,15,0,1
COLL,250,PCT 250,3646,49,0,0,0,0,0,21,21,0,7,25,19,0,5,0,0,0,0,25,23,0,1,26,16,0,7,22,19,0,8
COLL,250,PCT 250,3646,6,0,0,0,0,0,4,1,0,1,4,2,0,0,0,0,0,0,2,4,0,0,3,0,0,3,2,0,0,4
COLL,250,PCT 250,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,250,PCT 250,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,251,PCT 251,2462,12,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,7,5,0,0
COLL,251,PCT 251,2462,25,0,0,0,0,0,11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,2,16,6,0,3
COLL,251,PCT 251,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,251,PCT 251,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,251,PCT 251,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,252,PCT 252,2924,47,0,0,0,0,0,17,23,0,7,0,0,0,0,0,0,0,0,40,6,0,1,15,29,0,3,19,18,0,10
COLL,252,PCT 252,2924,128,0,0,0,0,0,54,56,0,18,0,0,0,0,0,0,0,0,102,24,0,2,56,54,0,18,45,48,0,35
COLL,252,PCT 252,2924,13,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,9,4,0,0,7,6,0,0,5,6,0,2
