political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,230,288,19,211
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,255,327,22,233
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,58,86,2,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,224,263,26,198
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,234,285,20,214
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,233,289,20,213
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,267,326,23,244
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,254,318,21,233
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,COUNTY JUDGE,TODD TEFTELLER,,258,336,22,236
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,DISTRICT CLERK,KAREN BUNN,,119,150,16,103
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,DISTRICT CLERK,NICOLE HERNANDEZ,,166,213,13,153
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,COUNTY CLERK,TERRI ROSS,,253,314,23,230
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,COUNTY TREASURER,BRANDY VICK,,252,312,23,229
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,JUSTICE OF THE PEACE PRECINCT 3,RHONDA WELCH,,199,260,23,176
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,JUSTICE OF THE PEACE PRECINCT 3,ASHLEIGH DUNCAN,,89,105,6,83
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,COUNTY CHAIRMAN,CARL BYERS,,210,261,18,192
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,43,55,5,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 1,For,,287,361,26,261
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 1,Against,,8,11,3,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 2,For,,244,315,19,225
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 2,Against,,40,52,6,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 3,For,,280,357,24,256
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 3,Against,,14,14,5,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 4,For,,283,335,27,256
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 4,Against,,9,27,2,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 5,For,,271,340,26,245
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 5,Against,,20,20,3,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 6,For,,250,323,24,226
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 6,Against,,31,32,4,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 7,For,,287,355,28,259
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 7,Against,,4,9,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 8,For,,277,354,27,250
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 8,Against,,12,13,1,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 9,For,,268,337,27,241
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 9,Against,,24,29,2,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 10,For,,283,360,27,256
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,10,2588,PROPOSITION 10,Against,,4,7,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,1,14,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,3,3,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,8,17,3,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,30,53,3,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,KANDY KAYE HORN,,4,1,2,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,CHAD PRATHER,,4,6,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,DON HUFFINES,,0,12,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,ALLEN B. WEST,,6,11,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,PAUL BELEW,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,RICK PERRY,,2,5,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,GOVERNOR,GREG ABBOTT,,28,59,5,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,3,6,2,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,DANIEL MILLER,,3,11,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,ZACH VANCE,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,DAN PATRICK,,27,59,1,26
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,AARON SORRELLS,,7,7,3,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,LIEUTENANT GOVERNOR,TODD M. BULLIS,,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,ATTORNEY GENERAL,EVA GUZMAN,,0,5,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,ATTORNEY GENERAL,LOUIE GOHMERT,,30,51,5,25
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,ATTORNEY GENERAL,GEORGE P. BUSH,,6,13,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,ATTORNEY GENERAL,KEN PAXTON,,8,24,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,6,21,1,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,35,58,5,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,0,5,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,5,16,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,8,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,2,4,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,16,14,6,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,2,6,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,11,17,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF AGRICULTURE,SID MILLER,,21,46,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,0,6,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,18,32,6,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,5,12,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,1,11,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,RAILROAD COMMISSIONER,SARAH STOGNER,,3,8,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,17,27,5,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,RAILROAD COMMISSIONER,TOM SLOCUM JR,,12,18,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,39,70,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,39,68,5,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,12,32,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,27,42,6,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,39,68,5,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,8,34,2,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,32,42,4,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,40,68,6,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,39,67,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,40,73,5,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,11,27,4,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,30,54,2,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,39,66,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,39,64,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,39,71,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,38,72,5,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COUNTY JUDGE,TODD TEFTELLER,,38,74,6,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,DISTRICT CLERK,KAREN BUNN,,20,49,5,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,DISTRICT CLERK,NICOLE HERNANDEZ,,19,38,1,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COUNTY CLERK,TERRI ROSS,,38,71,6,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COUNTY TREASURER,BRANDY VICK,,39,71,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,JUSTICE OF THE PEACE PRECINCT 3,RHONDA WELCH,,29,67,6,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,JUSTICE OF THE PEACE PRECINCT 3,ASHLEIGH DUNCAN,,12,23,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COUNTY CHAIRMAN,CARL BYERS,,31,68,2,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,8,8,3,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 1,For,,38,85,6,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 1,Against,,5,8,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 2,For,,33,79,4,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 2,Against,,9,10,3,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 3,For,,37,90,5,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 3,Against,,5,4,3,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 4,For,,37,85,6,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 4,Against,,5,8,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 5,For,,35,86,6,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 5,Against,,6,8,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 6,For,,34,75,3,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 6,Against,,7,15,4,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 7,For,,39,93,6,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 7,Against,,3,1,2,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 8,For,,37,88,6,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 8,Against,,5,4,2,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 9,For,,36,82,6,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 9,Against,,6,10,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 10,For,,38,87,6,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,11,694,PROPOSITION 10,Against,,3,5,2,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,5,5,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,7,3,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,32,21,4,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,78,43,5,73
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,KANDY KAYE HORN,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,CHAD PRATHER,,4,7,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,DON HUFFINES,,8,6,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,ALLEN B. WEST,,14,8,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,RICK PERRY,,3,2,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,GOVERNOR,GREG ABBOTT,,100,58,11,89
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,3,5,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,DANIEL MILLER,,3,10,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,ZACH VANCE,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,DAN PATRICK,,100,58,10,90
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,AARON SORRELLS,,6,3,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,LIEUTENANT GOVERNOR,TODD M. BULLIS,,3,1,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,ATTORNEY GENERAL,EVA GUZMAN,,16,2,2,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,ATTORNEY GENERAL,LOUIE GOHMERT,,73,45,9,64
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,ATTORNEY GENERAL,GEORGE P. BUSH,,7,9,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,ATTORNEY GENERAL,KEN PAXTON,,33,23,1,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,23,15,0,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,91,54,11,80
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,2,1,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,15,13,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,4,8,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,30,15,2,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,11,6,2,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,34,8,4,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF AGRICULTURE,SID MILLER,,60,42,8,52
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,9,4,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,49,23,2,47
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,12,7,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,10,12,0,10
