political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,Early Voting Votes,early_votes,election_votes
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,LIEUTENANT GOVERNOR,Dan Patrick,9,1,16
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,LIEUTENANT GOVERNOR,Daniel Miller,3,0,3
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,LIEUTENANT GOVERNOR,Todd M. Bullis,1,0,1
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,LIEUTENANT GOVERNOR,Trayce Bradford,1,0,2
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,ATTORNEY GENERAL,Ken Paxton,6,1,9
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,ATTORNEY GENERAL,George P. Bush,5,0,5
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,ATTORNEY GENERAL,Louie Gohmert,2,0,7
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,ATTORNEY GENERAL,Eva Guzman,3,0,4
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,8,0,5
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,6,1,18
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,5,0,3
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,0,0,0
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,0,1,2
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,2,0,4
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,0
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,3,0,2
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,3,0,8
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,1,0,3
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF AGRICULTURE,James White,8,0,14
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF AGRICULTURE,Sid Miller,3,1,7
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,4,0,2
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,RAILROAD COMMISSIONER,Dawayne Tipton,3,0,1
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,RAILROAD COMMISSIONER,Wayne Christian,1,0,6
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,RAILROAD COMMISSIONER,Tom Slocum Jr,8,1,7
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",0,0,3
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,RAILROAD COMMISSIONER,Sarah Stogner,2,0,6
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,15,1,23
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,15,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,6,0,11
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,9,1,11
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,16,1,22
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,10,0,7
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,5,1,16
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",16,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,16,1,22
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,16,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,4,0,12
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,12,1,14
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,17,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,17,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,17,1,21
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COUNTY JUDGE,Duane Peters,17,1,25
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,16,1,23
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,4,0,15
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,12,1,7
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,DISTRICT CLERK,Krystal Kelly,7,0,6
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,DISTRICT CLERK,Gabriel Garcia,7,0,13
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,DISTRICT CLERK,Margaret Meece,3,1,5
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COUNTY CLERK,Karen McQueen,17,1,23
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COUNTY TREASURER,Laura Taylor Davis,8,0,11
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,COUNTY TREASURER,Cristian Villarreal,9,1,11
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,16,1,20
Brazos County,3/1/2022,Republican Primary,,,16,1411,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,16,1,18
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,103,10,114
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Kandy Kaye Horn,2,0,6
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Danny Harrison,0,1,1
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Rick Perry,5,0,9
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Allen B. West,23,1,32
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Greg Abbott,67,9,63
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Paul Belew,1,0,1
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Don Huffines,9,0,11
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,GOVERNOR,Chad Prather,7,0,7
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Aaron Sorrells,3,0,9
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Zach Vance,0,1,15
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Dan Patrick,85,9,80
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Daniel Miller,9,1,6
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Todd M. Bullis,5,0,1
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,LIEUTENANT GOVERNOR,Trayce Bradford,6,0,5
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,ATTORNEY GENERAL,Ken Paxton,44,2,39
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,ATTORNEY GENERAL,George P. Bush,27,3,36
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,ATTORNEY GENERAL,Louie Gohmert,18,3,33
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,ATTORNEY GENERAL,Eva Guzman,24,3,18
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,25,1,26
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,77,10,82
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,15,2,13
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,16,0,20
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,18,1,16
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,11,0,13
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,2,0,5
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,3,0,4
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,24,8,17
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,6,0,8
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF AGRICULTURE,James White,37,4,45
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF AGRICULTURE,Sid Miller,54,7,53
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,12,0,11
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,RAILROAD COMMISSIONER,Dawayne Tipton,8,0,11
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,RAILROAD COMMISSIONER,Wayne Christian,39,1,22
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,RAILROAD COMMISSIONER,Tom Slocum Jr,39,9,51
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",5,0,6
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,RAILROAD COMMISSIONER,Sarah Stogner,12,1,18
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,99,10,104
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,96,10,103
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,53,5,44
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,42,6,53
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,93,10,100
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,47,5,50
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,47,5,47
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",97,10,100
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,92,10,103
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,97,10,107
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,60,4,54
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,55,7,72
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,100,10,107
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,100,10,105
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,98,10,105
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COUNTY JUDGE,Duane Peters,103,10,107
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,98,10,105
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,60,8,55
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,43,3,52
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,DISTRICT CLERK,Krystal Kelly,29,1,26
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,DISTRICT CLERK,Gabriel Garcia,46,5,59
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,DISTRICT CLERK,Margaret Meece,36,5,34
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COUNTY CLERK,Karen McQueen,100,10,106
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COUNTY TREASURER,Laura Taylor Davis,60,7,63
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,COUNTY TREASURER,Cristian Villarreal,42,4,41
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,93,10,106
Brazos County,3/1/2022,Republican Primary,,,17,3205,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,96,10,105
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Kandy Kaye Horn,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Danny Harrison,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Rick Perry,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Allen B. West,1,0,1
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Greg Abbott,1,2,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Paul Belew,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Don Huffines,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,GOVERNOR,Chad Prather,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Aaron Sorrells,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Zach Vance,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Dan Patrick,2,1,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Daniel Miller,0,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Todd M. Bullis,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,LIEUTENANT GOVERNOR,Trayce Bradford,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,ATTORNEY GENERAL,Ken Paxton,1,0,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,ATTORNEY GENERAL,George P. Bush,1,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,ATTORNEY GENERAL,Louie Gohmert,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,ATTORNEY GENERAL,Eva Guzman,0,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,1,1,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,2,1,3
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,0,0,1
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,0,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,1,1,3
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF AGRICULTURE,James White,0,1,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF AGRICULTURE,Sid Miller,1,1,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,RAILROAD COMMISSIONER,Dawayne Tipton,0,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,RAILROAD COMMISSIONER,Wayne Christian,0,1,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,RAILROAD COMMISSIONER,Tom Slocum Jr,1,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",0,0,1
Brazos County,3/1/2022,Republican Primary,,,18,565,0,RAILROAD COMMISSIONER,Sarah Stogner,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,1,1,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,1,1,3
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,0,0,1
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,2,2,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,1,1,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"STATE REPRESENTATIVE, DISTRICT 12",Joshua Hamm,1,1,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,1,0,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COUNTY JUDGE,Duane Peters,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,1,0,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,1,2,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,DISTRICT CLERK,Krystal Kelly,1,0,2
Brazos County,3/1/2022,Republican Primary,,,18,565,0,DISTRICT CLERK,Gabriel Garcia,1,2,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,DISTRICT CLERK,Margaret Meece,0,0,4
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COUNTY CLERK,Karen McQueen,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COUNTY TREASURER,Laura Taylor Davis,1,0,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,COUNTY TREASURER,Cristian Villarreal,1,2,0
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,2,2,5
Brazos County,3/1/2022,Republican Primary,,,18,565,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,2,2,5
Brazos County,3/1/2022,Republican Primary,,,19,411,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,13,1,13
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Kandy Kaye Horn,1,0,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Danny Harrison,0,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Rick Perry,1,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Allen B. West,0,0,4
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Greg Abbott,12,1,7
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Paul Belew,0,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Don Huffines,1,1,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,GOVERNOR,Chad Prather,1,0,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Aaron Sorrells,1,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Zach Vance,0,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Dan Patrick,12,2,8
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Daniel Miller,1,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Todd M. Bullis,0,0,2
Brazos County,3/1/2022,Republican Primary,,,19,411,0,LIEUTENANT GOVERNOR,Trayce Bradford,2,0,2
Brazos County,3/1/2022,Republican Primary,,,19,411,0,ATTORNEY GENERAL,Ken Paxton,7,1,2
Brazos County,3/1/2022,Republican Primary,,,19,411,0,ATTORNEY GENERAL,George P. Bush,4,0,4
Brazos County,3/1/2022,Republican Primary,,,19,411,0,ATTORNEY GENERAL,Louie Gohmert,1,0,3
Brazos County,3/1/2022,Republican Primary,,,19,411,0,ATTORNEY GENERAL,Eva Guzman,4,1,4
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,4,0,4
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,12,2,7
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,2,0,3
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,4,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,0,0,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,3,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,1,1
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,6,1,4
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,0,0,0
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF AGRICULTURE,James White,6,2,5
Brazos County,3/1/2022,Republican Primary,,,19,411,0,COMMISSIONER OF AGRICULTURE,Sid Miller,7,0,4
