political_subdivision,election_date,election_name,total provisionals ballots,total provisionals ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd-College,265,TRUSTEE PLACE 5,Tim McKinney,,55,8,18,37
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd-College,265,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Rick Watts,,95,13,18,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd-College,265,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Greg Cary,,53,9,10,43
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd-College,265,CISCO COLLEGE BOARD OF REGENTS PLACE 5,Jerry Conring,,143,23,23,120
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-Cisd-College,265,CISCO COLLEGE BOARD OF REGENTS PLACE 6,Ricky Whatley,,143,22,28,115
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,91,19,8,83
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,19,7,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,John Cornyn,Rep,87,16,8,79
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,17,5,7,10
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,5,2,0,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,88,14,8,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,18,8,7,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,2,2,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,90,16,8,82
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,16,7,7,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,RAILROAD COMMISSIONER,Matt Sterett,Lib,3,2,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,88,13,8,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,18,6,7,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,1,2,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,88,16,8,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,18,6,7,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,84,14,8,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,19,6,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,2,3,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,86,12,8,78
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,19,6,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,2,3,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,87,15,8,79
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,19,7,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,89,16,8,81
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,19,6,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,88,14,8,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,19,7,7,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,90,14,8,82
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,18,5,7,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,100,16,9,91
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,91,14,8,83
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,97,15,9,88
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,96,15,9,87
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,91,16,9,82
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,SHERIFF,Chad Roberts,Rep,73,11,9,64
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,SHERIFF,RUSTY SCHRAEDER,,20,4,0,20
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,94,14,9,85
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNTY COMMISSIONER PRECINCT 3,Ronnie Wilson,Rep,94,16,9,85
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,CONSTABLE PRECINCT 1,Larry L Jernigan Sr,Rep,96,12,10,86
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNCIL PLACE V,Stephen Forester,,60,9,7,53
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNCIL PLACE V,Chance York,,36,7,3,33
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNCIL PLACE V,Kathy Williams,,7,4,2,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNCIL PLACE VI,Heather Boles,,51,14,8,43
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,COUNCIL PLACE VI,Travis Toof,,46,5,2,44
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,TRUSTEE PLACE 4,Devin Koenig,,95,16,12,83
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,TRUSTEE PLACE 5,Dustin Ferguson,,59,9,2,57
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,TRUSTEE PLACE 5,Tim McKinney,,36,9,9,27
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Rick Watts,,50,8,4,46
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,CISCO COLLEGE BOARD OF REGENTS PLACE 4,Greg Cary,,43,8,9,34
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,CISCO COLLEGE BOARD OF REGENTS PLACE 5,Jerry Conring,,94,15,11,83
Eastland County,11/3/2020,2020 November 3rd General,113,23,7-Rising Star-COC-Ciscd-College,227,CISCO COLLEGE BOARD OF REGENTS PLACE 6,Ricky Whatley,,90,16,10,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,981,199,114,867
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,175,39,51,124
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,8,3,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,2,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,John Cornyn,Rep,936,188,110,826
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,165,35,46,119
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,26,6,3,23
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,David B. Collins,Grn,4,4,1,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,Rejected write-ins,,0,2,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,946,189,113,833
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,158,34,46,112
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,19,7,1,18
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,950,191,119,831
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,138,25,37,101
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,RAILROAD COMMISSIONER,Matt Sterett,Lib,19,7,2,17
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,8,7,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,939,184,113,826
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,161,36,46,115
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,18,11,1,17
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,967,192,115,852
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,150,38,43,107
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,941,187,113,828
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,158,37,45,113
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,17,7,0,17
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,946,183,114,832
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,146,36,45,101
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,20,10,0,20
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,956,192,111,845
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,160,36,47,113
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,965,190,115,850
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,153,33,44,109
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,951,194,113,838
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,157,32,44,113
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,964,191,116,848
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,151,34,44,107
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,999,210,119,880
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,961,203,113,848
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,995,210,117,878
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,994,206,115,879
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,1001,206,123,878
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,SHERIFF,Chad Roberts,Rep,767,144,101,666
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,SHERIFF,RUSTY SCHRAEDER,,210,44,27,183
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,SHERIFF,Rejected write-ins,,8,5,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,995,208,113,882
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,CONSTABLE PRECINCT 1,Larry L Jernigan Sr,Rep,1001,207,117,884
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,COUNCIL PLACE V,Stephen Forester,,579,102,67,512
Eastland County,11/3/2020,2020 November 3rd General,113,23,8-Cisco-COC-Cisd-College,2141,COUNCIL PLACE V,Chance York,,326,86,39,287
