political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,#FormatVersion 1,,,,,,,,,
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"U.S. REPRESENTATIVE, DISTRICT 12",Kay Granger,REP,1137,42,852,243
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"U.S. REPRESENTATIVE, DISTRICT 12",Lisa Welch,DEM,284,35,197,52
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"U.S. REPRESENTATIVE, DISTRICT 12",Trey Holcomb,LIB,58,2,39,17
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,1135,48,850,237
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,282,37,192,53
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,RAILROAD COMMISSIONER,Matt Sterett,LIB,39,0,29,10
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,18,1,10,7
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,1133,50,846,237
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,302,36,208,58
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,41,0,28,13
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,1160,50,864,246
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,313,35,214,64
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,1138,50,849,239
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,294,35,204,55
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,35,0,21,14
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,1133,49,848,236
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,296,35,205,56
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,39,1,23,15
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,1152,50,856,246
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,314,35,217,62
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,1158,50,860,248
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,306,35,214,57
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,1162,50,865,247
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,302,35,209,58
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,1147,40,866,241
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,301,32,208,61
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,1121,36,853,232
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,286,32,200,54
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,39,0,26,13
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,1252,54,931,267
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,1153,50,860,243
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,297,32,209,56
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,1239,52,922,265
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,1225,37,923,265
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,1219,37,919,263
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,COUNTY ATTORNEY,James M. Stainton,REP,1213,37,913,263
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,SHERIFF,Lane Akin,REP,1237,38,930,269
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,1230,37,924,269
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"COUNTY COMMISSIONER, PRECINCT 3",Danny Lambert,REP,1223,37,922,264
WISE,11/3/2020,GENERAL,18,0,24 - NISD,2329,1507,"CONSTABLE, PRECINCT 3",Charles B. Applewhite,REP,1219,37,917,265
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,John Cornyn,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"U.S. REPRESENTATIVE, DISTRICT 12",Kay Granger,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"U.S. REPRESENTATIVE, DISTRICT 12",Lisa Welch,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"U.S. REPRESENTATIVE, DISTRICT 12",Trey Holcomb,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,COUNTY ATTORNEY,James M. Stainton,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,SHERIFF,Lane Akin,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"COUNTY COMMISSIONER, PRECINCT 3",Danny Lambert,REP,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,24 - Rolling V,1,1,"CONSTABLE, PRECINCT 3",Charles B. Applewhite,REP,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,John Cornyn,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"U.S. REPRESENTATIVE, DISTRICT 12",Kay Granger,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"U.S. REPRESENTATIVE, DISTRICT 12",Lisa Welch,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"U.S. REPRESENTATIVE, DISTRICT 12",Trey Holcomb,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,COUNTY ATTORNEY,James M. Stainton,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,SHERIFF,Lane Akin,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"COUNTY COMMISSIONER, PRECINCT 3",Danny Lambert,REP,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,25 - Rhome,2,2,"CONSTABLE, PRECINCT 3",Charles B. Applewhite,REP,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,43,0,37,6
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,10,0,10,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,25 - BOISD,70,53,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
