poltical_subdivision,election_date,election_name,total provisional ballots,toatal provisional ballots counted,precint_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,United States Senator,David B. Collins,GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,United States Senator,Ricardo Turullois-Bonilla,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,United States Senator,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,United States Senator,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"United States Representative, District No. 34",Rey Gonzalez,REP,46,12,3,43
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"United States Representative, District No. 34",Filemon B. Vela,DEM,7,2,3,4
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"United States Representative, District No. 34",Anthony Cristo,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"United States Representative, District No. 34",Chris B. Royal,IND,2,0,0,2
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,Railroad Commissioner,"James ""Jim"" Wright",REP,48,12,3,45
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,Railroad Commissioner,Chrysta Castañeda,DEM,9,2,3,6
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Chief Justice, Supreme Court",Nathan Hecht,REP,52,12,6,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,4,2,0,4
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Chief Justice, Supreme Court",Mark Ash,LIB,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,52,12,6,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,5,2,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,51,11,5,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,6,3,1,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,50,12,4,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,6,2,2,4
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,49,12,3,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,8,2,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,50,12,5,45
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,6,2,1,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,51,12,6,45
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,5,2,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"State Senator, District 21",Frank Pomeroy,REP,41,10,2,39
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"State Senator, District 21",Judith Zaffirini,DEM,17,4,5,12
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"State Representative, District No. 43",J.M. Lozano,REP,53,14,6,47
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,50,12,4,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,7,2,2,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,52,12,6,46
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,5,2,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,50,14,5,45
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"District Attorney, 156th Judicial District",Jose Aliseda,REP,51,14,6,45
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,County Tax Assessor-Collector,Michelle Matus,REP,52,14,5,47
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,County Tax Assessor-Collector,Debbie Moreno,,2,1,0,2
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,County Tax Assessor-Collector,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,50,12,6,44
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,30,7,3,27
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,18,3,3,15
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,44,7,4,40
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,10,3,3,7
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",Pete Dobson,,36,4,3,33
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",Daniel P. Williams,,15,0,1,14
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",Ilda Serna-Reuda,,9,2,2,7
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",John Tollackson,,12,0,2,10
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",Julissa Deleon James,,12,2,0,12
Bee County,11/3/2020,2020 November 3rd General Election,,,2 - BS16-2,104,"Pawnee Independent School District
Trustee, At Large",Gwen Henke Hesseltine,,25,2,2,23
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,136,31,8,128
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,58,13,21,37
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,6,0,1,5
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,"Howie Hawkins
Angela Walker",GRN,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Brian Carroll/Amar Patel,,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Rejected write-ins,,1,0,1,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,President and Vice President,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,John Cornyn,REP,129,26,10,119
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,"Mary ""MJ"" Hegar",DEM,60,14,21,39
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,Kerry Douglas McKennon,LIB,7,0,0,7
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,David B. Collins,GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,Ricardo Turullois-Bonilla,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,United States Senator,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"United States Representative, District No. 34",Rey Gonzalez,REP,124,24,10,114
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"United States Representative, District No. 34",Filemon B. Vela,DEM,65,15,20,45
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"United States Representative, District No. 34",Anthony Cristo,LIB,5,1,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"United States Representative, District No. 34",Chris B. Royal,IND,3,0,0,3
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,Railroad Commissioner,"James ""Jim"" Wright",REP,128,22,10,118
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,Railroad Commissioner,Chrysta Castañeda,DEM,54,17,18,36
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,Railroad Commissioner,Matt Sterett,LIB,7,1,0,7
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,0,0,2
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Chief Justice, Supreme Court",Nathan Hecht,REP,127,26,10,117
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,58,14,18,40
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Chief Justice, Supreme Court",Mark Ash,LIB,5,0,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,129,24,10,119
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,59,17,18,41
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,127,25,10,117
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,57,16,18,39
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,6,0,0,6
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,128,22,10,118
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,58,17,18,40
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,5,0,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,130,24,10,120
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,56,16,18,38
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,130,25,10,120
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,59,14,18,41
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,133,26,10,123
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,53,15,18,35
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"State Senator, District 21",Frank Pomeroy,REP,120,23,10,110
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"State Senator, District 21",Judith Zaffirini,DEM,70,18,18,52
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"State Representative, District No. 43",J.M. Lozano,REP,168,35,17,151
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,129,25,10,119
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,58,13,18,40
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,133,27,10,123
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,57,14,18,39
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,164,34,18,146
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"District Attorney, 156th Judicial District",Jose Aliseda,REP,159,38,17,142
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,County Tax Assessor-Collector,Michelle Matus,REP,157,33,17,140
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,County Tax Assessor-Collector,Debbie Moreno,,11,2,5,6
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,County Tax Assessor-Collector,Rejected write-ins,,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,150,36,18,132
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,73,29,10,63
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,87,11,13,74
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,100,17,13,87
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,70,23,11,59
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Beeville Independent School District
Trustee, At Large",Art Gamez,,92,30,14,78
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Beeville Independent School District
Trustee, At Large",Kevin D. Behr,,87,7,12,75
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Beeville Independent School District
Trustee, Sub Ward 2",Pete Martinez,,111,24,17,94
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS35-3,411,"Beeville Independent School District
Trustee, Sub Ward 2",John Gonzales,,48,14,3,45
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS36-3,49,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,9,2,1,8
Bee County,11/3/2020,2020 November 3rd General Election,,,3 - BS36-3,49,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,13,3,0,13
