political_subdivision,election_date,election_name,total prov ballots,total prov counted,Precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,22,3
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,72,12
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,19,4
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,78,14
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,75,14
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,County Attorney,Tamara Cochran-May,REP,76,14
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,Sheriff,Oscar Rivera,REP,82,15
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,78,14
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"County Commissioner, Precinct No. 3",Lilly Wilkinson,REP,76,13
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"County Commissioner, Precinct No. 3",Alma  Villarreal Moreno,DEM,17,3
San Patricio County,11/3/2020,General Election,,,102 - SISD,154,"Constable, Precinct No. 2",Francisco Cantu,DEM,45,10
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Donald J. Trump Michael R. Pence,REP,206,29
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,41,7
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,2,1
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,John Cornyn,REP,206,28
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,"Mary ""MJ"" Hegar",DEM,38,7
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,Kerry Douglas McKennon,LIB,2,1
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,David B. Collins,GRN,1,0
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,103,431,"United States Representative, District No. 27",Michael Cloud,REP,202,27
San Patricio County,11/3/2020,General Election,,,103,431,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,43,6
San Patricio County,11/3/2020,General Election,,,103,431,"United States Representative, District No. 27",Phil Gray,LIB,1,0
San Patricio County,11/3/2020,General Election,,,103,431,Railroad Commissioner,"James ""Jim"" Wright",REP,199,27
San Patricio County,11/3/2020,General Election,,,103,431,Railroad Commissioner,Chrysta Castañeda,DEM,40,6
San Patricio County,11/3/2020,General Election,,,103,431,Railroad Commissioner,Matt Sterett,LIB,3,0
San Patricio County,11/3/2020,General Election,,,103,431,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,0
San Patricio County,11/3/2020,General Election,,,103,431,"Chief Justice, Supreme Court",Nathan Hecht,REP,197,28
San Patricio County,11/3/2020,General Election,,,103,431,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,44,6
San Patricio County,11/3/2020,General Election,,,103,431,"Chief Justice, Supreme Court",Mark Ash,LIB,4,0
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,204,27
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,40,6
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,199,28
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,42,5
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,6,0
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,199,25
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,40,8
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,4,0
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,203,28
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,44,6
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,202,28
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,45,6
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,206,27
San Patricio County,11/3/2020,General Election,,,103,431,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,39,6
San Patricio County,11/3/2020,General Election,,,103,431,"State Senator, District No. 21",Frank Pomeroy,REP,195,26
San Patricio County,11/3/2020,General Election,,,103,431,"State Senator, District No. 21",Judith Zaffirini,DEM,49,7
San Patricio County,11/3/2020,General Election,,,103,431,"State Representative, District No. 43",J.M. Lozano,REP,214,31
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,204,29
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,42,5
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,205,29
San Patricio County,11/3/2020,General Election,,,103,431,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,39,5
San Patricio County,11/3/2020,General Election,,,103,431,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,213,31
San Patricio County,11/3/2020,General Election,,,103,431,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,213,31
San Patricio County,11/3/2020,General Election,,,103,431,County Attorney,Tamara Cochran-May,REP,212,31
San Patricio County,11/3/2020,General Election,,,103,431,Sheriff,Oscar Rivera,REP,217,31
San Patricio County,11/3/2020,General Election,,,103,431,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,212,31
San Patricio County,11/3/2020,General Election,,,103,431,"County Commissioner, Precinct No. 3",Lilly Wilkinson,REP,190,23
San Patricio County,11/3/2020,General Election,,,103,431,"County Commissioner, Precinct No. 3",Alma  Villarreal Moreno,DEM,50,11
San Patricio County,11/3/2020,General Election,,,103,431,"Constable, Precinct No. 5",Valde Ramirez,DEM,117,22
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Donald J. Trump Michael R. Pence,REP,21,9
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,23,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,John Cornyn,REP,21,9
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,"Mary ""MJ"" Hegar",DEM,18,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,Kerry Douglas McKennon,LIB,3,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,David B. Collins,GRN,1,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"United States Representative, District No. 34",Rey Gonzalez,REP,23,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"United States Representative, District No. 34",Filemon B. Vela,DEM,19,2
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"United States Representative, District No. 34",Anthony Cristo,LIB,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"United States Representative, District No. 34",Chris B. Royal,IND,1,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,Railroad Commissioner,"James ""Jim"" Wright",REP,22,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,Railroad Commissioner,Chrysta Castañeda,DEM,22,2
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,Railroad Commissioner,Matt Sterett,LIB,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Chief Justice, Supreme Court",Nathan Hecht,REP,21,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,24,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,21,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,22,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,22,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,23,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,22,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,23,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,21,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,24,1
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,22,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,23,2
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,24,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,21,2
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"State Senator, District No. 21",Frank Pomeroy,REP,22,7
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"State Senator, District No. 21",Judith Zaffirini,DEM,22,2
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"State Representative, District No. 43",J.M. Lozano,REP,32,8
San Patricio County,11/3/2020,General Election,,,104 - SINT-SISD,71,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,22,8
