political_subdivison,election_date,election_name,total provisional ballots ,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,Railroad Commissioner,Chrysta Castañeda,DEM,643,53
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,Railroad Commissioner,Matt Sterett,LIB,64,11
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,31,6
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Chief Justice, Supreme Court",Nathan Hecht,REP,2127,186
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,653,56
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Chief Justice, Supreme Court",Mark Ash,LIB,61,15
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,2167,199
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,669,54
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,2120,190
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 7",Staci Williams,DEM,663,52
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,64,15
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 8",Brett Busby,REP,2133,189
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,635,50
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,72,17
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,2158,193
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,686,59
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,2150,200
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,689,51
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,2166,202
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,660,51
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"State Senator, District 11",Larry Taylor,REP,2137,187
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"State Senator, District 11",Susan Criss,DEM,638,50
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"State Senator, District 11",Jared Wissel,LIB,62,15
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,State Representative District 29,Ed Thompson,REP,2231,202
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,State Representative District 29,Travis Boldt,DEM,619,51
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,2160,199
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,658,52
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,2147,192
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,667,56
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,2182,190
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,634,59
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,2172,194
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,640,54
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"District Judge, 461st Judicial District",Patrick Bulanek,REP,2400,222
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,2175,198
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,633,51
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,Sheriff,"L. ""Bo"" Stallman III",REP,2402,220
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,County Tax Assessor-Collector,Kristin R. Bulanek,REP,2188,190
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,County Tax Assessor-Collector,Andrew Bell,DEM,640,57
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,County Commissioner Precinct 3,Stacy L. Adams,REP,2405,217
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,"Justice of the Peace Precinct 3, Place 1",Mike Merkel,REP,2451,223
Brazoria County,11/3/20,General Election ,,,3 - AISD-ALVIN,4925,County Constable Precinct 3,"CB ""Buck"" Stevens",REP,2400,219
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,John Cornyn,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,"Mary ""MJ"" Hegar",DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,Kerry Douglas McKennon,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,David B. Collins,GRE,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Representative District 22,Troy Nehls,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Representative District 22,Sri Preston Kulkarni,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,U. S. Representative District 22,Joseph LeBlanc Jr,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,Railroad Commissioner,"James ""Jim"" Wright",REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,Railroad Commissioner,Chrysta Castañeda,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,Railroad Commissioner,Matt Sterett,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Chief Justice, Supreme Court",Nathan Hecht,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 7",Staci Williams,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 8",Brett Busby,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"State Senator, District 11",Larry Taylor,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"State Senator, District 11",Susan Criss,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"State Senator, District 11",Jared Wissel,LIB,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,State Representative District 29,Ed Thompson,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,State Representative District 29,Travis Boldt,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,1,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"District Judge, 461st Judicial District",Patrick Bulanek,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,Sheriff,"L. ""Bo"" Stallman III",REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,County Tax Assessor-Collector,Kristin R. Bulanek,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,County Tax Assessor-Collector,Andrew Bell,DEM,0,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,County Commissioner Precinct 3,Stacy L. Adams,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,"Justice of the Peace Precinct 3, Place 1",Mike Merkel,REP,2,0
Brazoria County,11/3/20,General Election ,,,3 - ALVISD,12,County Constable Precinct 3,"CB ""Buck"" Stevens",REP,2,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,1476,156
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,462,46
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,19,2
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Howie Hawkins/Angela Walker,GRE,3,1
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Brian Carroll/Amar Patel,,1,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,John Cornyn,REP,1442,150
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,"Mary ""MJ"" Hegar",DEM,444,46
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,Kerry Douglas McKennon,LIB,34,2
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,David B. Collins,GRE,10,2
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Representative District 14,Randy Weber,REP,1494,157
Brazoria County,11/3/20,General Election ,,,4,3301,U. S. Representative District 14,Adrienne Bell,DEM,439,44
Brazoria County,11/3/20,General Election ,,,4,3301,Railroad Commissioner,"James ""Jim"" Wright",REP,1434,148
Brazoria County,11/3/20,General Election ,,,4,3301,Railroad Commissioner,Chrysta Castañeda,DEM,437,44
Brazoria County,11/3/20,General Election ,,,4,3301,Railroad Commissioner,Matt Sterett,LIB,38,3
Brazoria County,11/3/20,General Election ,,,4,3301,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,9,1
Brazoria County,11/3/20,General Election ,,,4,3301,"Chief Justice, Supreme Court",Nathan Hecht,REP,1412,149
Brazoria County,11/3/20,General Election ,,,4,3301,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,456,46
Brazoria County,11/3/20,General Election ,,,4,3301,"Chief Justice, Supreme Court",Mark Ash,LIB,42,2
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,1463,152
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,441,44
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,1423,152
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 7",Staci Williams,DEM,444,41
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,38,3
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 8",Brett Busby,REP,1425,150
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,426,42
Brazoria County,11/3/20,General Election ,,,4,3301,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,48,4
Brazoria County,11/3/20,General Election ,,,4,3301,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,1449,152
Brazoria County,11/3/20,General Election ,,,4,3301,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,451,44
Brazoria County,11/3/20,General Election ,,,4,3301,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,1447,153
Brazoria County,11/3/20,General Election ,,,4,3301,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,451,42
Brazoria County,11/3/20,General Election ,,,4,3301,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,1453,152
