political subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"Member State Board of Education, District No. 1",Jennifer Ivey,REP,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"Member State Board of Education, District No. 1",Georgina Perez,DEM,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"State Senator, District No. 28",Charles Perry,REP,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"State Representative, District No. 72",Drew Darby,REP,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"Chief Justice, 8th Court of Appeals District",Jeff Alley,REP,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"Chief Justice, 8th Court of Appeals District",Yvonne Rodriguez,DEM,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,"District Attorney, 112th Judicial District",Laurie K. English,REP,44,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,County Attorney,Michele Dodd,REP,41,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,Sheriff,Jeff Garner,REP,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,County Tax Assessor-Collector,Cynthia Aguilar,REP,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,County Tax Assessor-Collector,Judy Gonzalez,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,County Tax Assessor-Collector,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,County Tax Assessor-Collector,Unassigned write-ins,,0,0 RCISD,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT Single Member District #3,Ruben T. Martinez,,26,13 RCISD,11/3/20,GENERAL,0,0,2 COUNTY - ISD 3,117,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT Single Member District #3,Jeffrey Schmedicke,,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Donald J. Trump Michael R. Pence,REP,170,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Howie Hawkins Angela Walker,GRN,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Brian Carroll/Amar Patel,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Kasey Wells/Rachel Wells,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Robert Morrow/Anne Beckett,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Todd Cella/Tim Cella,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Tom Hoefling/Andy Prior,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Rejected write-ins,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,President and Vice President,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,John Cornyn,REP,157,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,"Mary ""MJ"" Hegar",DEM,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,Kerry Douglas McKennon,LIB,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,David B. Collins,GRN,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,Ricardo Turullols-Bonilla,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,United States Senator,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"United States Representative, District No. 23",Tony Gonzales,REP,158,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"United States Representative, District No. 23",Gina Ortiz Jones,DEM,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"United States Representative, District No. 23",Beto Villela,LIB,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,Railroad Commissioner,"James ""Jim"" Wright",REP,148,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,Railroad Commissioner,Chrysta Castañeda,DEM,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,Railroad Commissioner,Matt Sterett,LIB,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Chief Justice, Supreme Court",Nathan Hecht,REP,156,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Chief Justice, Supreme Court",Mark Ash,LIB,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,161,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,158,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,162,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,161,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,162,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,162,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Member State Board of Education, District No. 1",Jennifer Ivey,REP,158,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Member State Board of Education, District No. 1",Georgina Perez,DEM,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"State Senator, District No. 28",Charles Perry,REP,178,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"State Representative, District No. 72",Drew Darby,REP,175,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Chief Justice, 8th Court of Appeals District",Jeff Alley,REP,157,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"Chief Justice, 8th Court of Appeals District",Yvonne Rodriguez,DEM,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"District Attorney, 112th Judicial District",Laurie K. English,REP,185,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,County Attorney,Michele Dodd,REP,180,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,Sheriff,Jeff Garner,REP,188,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,County Tax Assessor-Collector,Cynthia Aguilar,REP,138,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,County Tax Assessor-Collector,Judy Gonzalez,,52,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,County Tax Assessor-Collector,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,County Tax Assessor-Collector,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,"County Commissioner, Precinct No. 3",Tommy Holt,REP,176,38 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Mayor,David Melms,,91,21 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Mayor,Phil Pool,,99,22 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Council Members At-Large,Frank White,,67,14 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Council Members At-Large,Deona Thompson,,66,15 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Council Members At-Large,Cliff Miller,,57,11 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Council Members At-Large,Cindy O'Bryan,,72,15 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY,376,CITY OF BIG LAKE Council Members At-Large,David Valenzuela,,49,10,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Donald J. Trump Michael R. Pence,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
