political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #8,Yes,,71,82
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #8,No,,0,2
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #9,Yes,,70,84
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #9,No,,0,2
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #10,Yes,,70,78
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #10,No,,3,6
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #11,Yes,,69,81
Brazos County,3/3/2020,Primary,,,25,1036,Proposition #11,No,,1,4
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 1,Yes,,3,3
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 1,No,,1,4
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 2,Yes,,4,4
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 2,No,,1,3
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 3,Yes,,4,6
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 3,No,,1,1
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 4,Yes,,5,5
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 4,No,,0,2
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 5,Yes,,4,6
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 5,No,,1,1
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 6,Yes,,4,7
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 6,No,,0,0
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 7,Yes,,5,7
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 8,Yes,,5,6
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 8,No,,0,0
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 9,Yes,,3,4
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 9,No,,2,1
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 10,Yes,,4,4
Brazos County,3/3/2020,Primary,,,25,1036,Proposition 10,No,,1,2
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Bob Ely,REP,0,2
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Donald J. Trump,REP,371,337
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Joe Walsh,REP,3,1
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Matthew John Matern,REP,0,2
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Bill Weld,REP,7,5
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Uncommitted,REP,17,20
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Tom Steyer,DEM,1,1
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Amy Klobuchar,DEM,12,1
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Cory Booker,DEM,0,2
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Michael Bennet,DEM,1,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Joseph R. Biden,DEM,35,87
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Robby Wells,DEM,0,1
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Elizabeth Warren,DEM,19,29
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Tulsi Gabbard,DEM,2,2
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Bernie Sanders,DEM,32,44
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Pete Buttigieg,DEM,23,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Michael R. Bloomberg,DEM,13,13
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,John Anthony Castro,REP,17,16
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Virgil Bierschwale,REP,4,4
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Dwayne Stovall,REP,33,43
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Mark Yancey,REP,12,13
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,John Cornyn,REP,323,270
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Cristina Tzintzun Ramirez,DEM,28,40
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Sema Hernandez,DEM,10,23
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Royce West,DEM,20,18
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Jack Daniel Foster Jr,DEM,9,10
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Adrian Ocegueda,DEM,3,7
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,D.R. Hunter,DEM,6,5
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Victor Hugo Harris,DEM,8,11
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,"Mary ""MJ"" Hegar",DEM,33,17
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Michael Cooper,DEM,0,4
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Chris Bell,DEM,3,4
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,Amanda K. Edwards,DEM,3,10
Brazos County,3/3/2020,Primary,,,26,3155,US Senator,"Annie ""Mamá"" Garcia",DEM,6,9
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Pete Sessions,REP,98,119
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Scott Bland,REP,17,12
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Trent Sutton,REP,55,53
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,George W. Hindman,REP,60,50
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Laurie Godfrey McReynolds,REP,1,5
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Kristen Alamo Rowin,REP,4,9
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Ahmad Adnan,REP,2,0
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Elianor Vessali,REP,69,51
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Renée Swann,REP,71,41
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Todd Kent,REP,14,14
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,David Saucedo,REP,2,1
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,William Foster III,DEM,25,35
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,David Anthony Jaramillo,DEM,31,63
Brazos County,3/3/2020,Primary,,,26,3155,US Representative District 17,Rick Kennedy,DEM,73,54
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,Ryan Sitton,REP,202,150
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,"James ""Jim"" Wright",REP,153,156
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,39,50
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,Kelly Stone,DEM,32,32
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,Chrysta Castañeda,DEM,34,45
Brazos County,3/3/2020,Primary,,,26,3155,Railroad Commissioner,Mark Watson,DEM,14,25
Brazos County,3/3/2020,Primary,,,26,3155,"Chief Justice, Supreme Court",Nathan Hecht,REP,355,314
Brazos County,3/3/2020,Primary,,,26,3155,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,25,26
Brazos County,3/3/2020,Primary,,,26,3155,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,97,119
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 6",Jane Bland,REP,350,310
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,25,46
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,95,99
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,347,311
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,53,56
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 7",Staci Williams,DEM,63,91
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 8",Brett Busby,REP,347,314
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,76,103
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,37,39
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,180,147
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,170,163
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,76,98
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,12,13
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,26,31
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,348,310
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,28,38
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,84,103
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,347,312
Brazos County,3/3/2020,Primary,,,26,3155,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,108,138
Brazos County,3/3/2020,Primary,,,26,3155,Member State Board of Education District 8,Audrey Young,REP,344,311
Brazos County,3/3/2020,Primary,,,26,3155,State Representative District 14,John Raney,REP,363,321
Brazos County,3/3/2020,Primary,,,26,3155,State Representative District 14,Janet Dudding,DEM,95,92
Brazos County,3/3/2020,Primary,,,26,3155,State Representative District 14,Raza Rahman,DEM,32,54
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,347,312
Brazos County,3/3/2020,Primary,,,26,3155,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,345,310
Brazos County,3/3/2020,Primary,,,26,3155,"District Judge, 272ND Judicial District",John Brick,REP,209,175
Brazos County,3/3/2020,Primary,,,26,3155,"District Judge, 272ND Judicial District",George J. Wise,REP,169,159
Brazos County,3/3/2020,Primary,,,26,3155,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,357,318
Brazos County,3/3/2020,Primary,,,26,3155,County Attorney,Earl Gray,REP,224,220
Brazos County,3/3/2020,Primary,,,26,3155,County Attorney,Eric Quisenberry,REP,160,114
Brazos County,3/3/2020,Primary,,,26,3155,County Attorney,Freddie Medina,DEM,112,149
Brazos County,3/3/2020,Primary,,,26,3155,Sheriff,Wayne Dicky,REP,166,183
Brazos County,3/3/2020,Primary,,,26,3155,Sheriff,Jason James,REP,229,169
Brazos County,3/3/2020,Primary,,,26,3155,Sheriff,Patrick Logan,DEM,107,137
Brazos County,3/3/2020,Primary,,,26,3155,County Tax Assessor-Collector,Kristeen Roe,REP,364,329
Brazos County,3/3/2020,Primary,,,26,3155,County Chair,David Hilburn,REP,354,314
Brazos County,3/3/2020,Primary,,,26,3155,County Chair,Wanda J. Watson,DEM,117,147
Brazos County,3/3/2020,Primary,,,26,3155,Precinct 26 Chair,John Hince,REP,199,157
Brazos County,3/3/2020,Primary,,,26,3155,Precinct 26 Chair,Susan E. Lucas,REP,143,134
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #1,Yes,,126,163
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #1,No,,8,9
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #2,Yes,,125,166
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #2,No,,8,6
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #3,Yes,,132,170
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #3,No,,1,3
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #4,Yes,,124,157
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #4,No,,7,11
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #5,Yes,,129,167
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #5,No,,1,3
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #6,Yes,,128,168
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #6,No,,3,2
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #7,Yes,,125,159
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #7,No,,7,8
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #8,Yes,,125,161
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #8,No,,6,7
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #9,Yes,,129,164
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #9,No,,2,4
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #10,Yes,,125,163
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #10,No,,7,5
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #11,Yes,,114,147
Brazos County,3/3/2020,Primary,,,26,3155,Proposition #11,No,,14,17
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 1,Yes,,373,350
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 1,No,,25,19
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 2,Yes,,351,319
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 2,No,,45,49
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 3,Yes,,374,346
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 3,No,,21,16
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 4,Yes,,374,328
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 4,No,,21,33
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 5,Yes,,349,332
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 5,No,,42,31
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 6,Yes,,383,345
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 6,No,,11,18
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 7,Yes,,388,349
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 7,No,,5,14
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 8,Yes,,389,360
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 8,No,,7,5
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 9,Yes,,381,346
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 9,No,,16,14
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 10,Yes,,358,336
Brazos County,3/3/2020,Primary,,,26,3155,Proposition 10,No,,37,23
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Bob Ely,REP,2,1
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Donald J. Trump,REP,429,485
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Joe Walsh,REP,6,8
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Zoltan G. Istvan,REP,1,0
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Matthew John Matern,REP,0,1
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Bill Weld,REP,6,5
Brazos County,3/3/2020,Primary,1,1,27,3142,President / Vice President,Uncommitted,REP,14,20
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Tom Steyer,DEM,2,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Amy Klobuchar,DEM,7,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Joseph R. Biden,DEM,18,57
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Elizabeth Warren,DEM,17,13
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Tulsi Gabbard,DEM,0,1
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Bernie Sanders,DEM,10,29
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Pete Buttigieg,DEM,9,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Michael R. Bloomberg,DEM,10,15
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,27,3142,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,1,1,27,3142,US Senator,John Anthony Castro,REP,13,26
Brazos County,3/3/2020,Primary,1,1,27,3142,US Senator,Virgil Bierschwale,REP,5,3
Brazos County,3/3/2020,Primary,1,1,27,3142,US Senator,Dwayne Stovall,REP,27,61
Brazos County,3/3/2020,Primary,1,1,27,3142,US Senator,Mark Yancey,REP,17,32
Brazos County,3/3/2020,Primary,1,1,27,3142,US Senator,John Cornyn,REP,382,372
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Cristina Tzintzun Ramirez,DEM,14,22
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Sema Hernandez,DEM,6,6
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Royce West,DEM,10,13
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Jack Daniel Foster Jr,DEM,1,4
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Adrian Ocegueda,DEM,1,5
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,D.R. Hunter,DEM,2,3
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Victor Hugo Harris,DEM,2,7
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,"Mary ""MJ"" Hegar",DEM,17,14
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Michael Cooper,DEM,0,4
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Chris Bell,DEM,5,5
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,Amanda K. Edwards,DEM,4,7
Brazos County,3/3/2020,Primary,,,27,3142,US Senator,"Annie ""Mamá"" Garcia",DEM,5,8
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Pete Sessions,REP,133,184
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Scott Bland,REP,10,22
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Trent Sutton,REP,49,33
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,George W. Hindman,REP,86,74
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Laurie Godfrey McReynolds,REP,1,10
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Kristen Alamo Rowin,REP,7,8
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Ahmad Adnan,REP,9,4
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Elianor Vessali,REP,66,94
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Renée Swann,REP,68,49
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Jeff Oppenheim,REP,0,2
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,Todd Kent,REP,22,24
Brazos County,3/3/2020,Primary,1,1,27,3142,US Representative District 17,David Saucedo,REP,0,3
Brazos County,3/3/2020,Primary,,,27,3142,US Representative District 17,William Foster III,DEM,10,18
Brazos County,3/3/2020,Primary,,,27,3142,US Representative District 17,David Anthony Jaramillo,DEM,11,29
Brazos County,3/3/2020,Primary,,,27,3142,US Representative District 17,Rick Kennedy,DEM,44,49
Brazos County,3/3/2020,Primary,1,1,27,3142,Railroad Commissioner,Ryan Sitton,REP,205,211
Brazos County,3/3/2020,Primary,1,1,27,3142,Railroad Commissioner,"James ""Jim"" Wright",REP,192,246
