Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party_Code,Early_votes,Election_Votes
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,40,78
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,42,79
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"District Judge, 36th Judicial District",Jason Keeney,REP,25,63
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"District Judge, 36th Judicial District",Starr Bauer,REP,32,34
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,42,87
San Patricio County,3/6/2018,Republican Primary,,,104,1469,County Judge,Terry Simpson,REP,34,72
San Patricio County,3/6/2018,Republican Primary,,,104,1469,County Judge,David R Krebs,REP,25,31
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,34,47
San Patricio County,3/6/2018,Republican Primary,,,104,1469,"Judge, County Court-at-Law",Elizabeth Welborn,REP,25,52
San Patricio County,3/6/2018,Republican Primary,,,104,1469,District Clerk,Victoria Price Luke,REP,23,41
San Patricio County,3/6/2018,Republican Primary,,,104,1469,District Clerk,Heather Marks,REP,32,59
San Patricio County,3/6/2018,Republican Primary,,,104,1469,County Treasurer,Denise Janak,REP,46,90
San Patricio County,3/6/2018,Republican Primary,,,104,1469,County Surveyor,Julius Petrus,REP,49,94
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 1,YES,REP,36,73
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 1,NO,REP,21,26
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 2,YES,REP,56,95
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 2,NO,REP,7,6
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 3,YES,REP,48,95
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 3,NO,REP,12,7
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 4,YES,REP,58,98
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 4,NO,REP,4,2
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 5,YES,REP,48,88
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 5,NO,REP,11,14
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 6,YES,REP,62,101
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 6,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 7,YES,REP,43,83
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 7,NO,REP,14,18
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 8,YES,REP,61,102
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 8,NO,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 9,YES,REP,58,97
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 9,NO,REP,5,4
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 10,YES,REP,56,99
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 10,NO,REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 11,YES,REP,51,86
San Patricio County,3/6/2018,Republican Primary,,,104,1469,Proposition 11,NO,REP,12,16
San Patricio County,3/6/2018,Republican Primary,,,105,1921,United States Senator,Stefano de Stefano,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,105,1921,United States Senator,Mary Miller,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,105,1921,United States Senator,Geraldine Sam,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,105,1921,United States Senator,"Bruce Jacobson, Jr.",REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,105,1921,United States Senator,Ted Cruz,REP,5,33
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"United States Representative, District No. 34",Rey Gonzalez,REP,4,30
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Governor,SECEDE Kilgore,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Governor,Barbara Krueger,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Governor,Greg Abbott,REP,5,38
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Lieutenant Governor,Dan Patrick,REP,5,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Lieutenant Governor,Scott Milder,REP,0,10
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Attorney General,Ken Paxton,REP,5,30
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Comptroller of Public Accounts,Glenn Hegar,REP,5,31
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of the General Land Office,Davey Edwards,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of the General Land Office,Rick Range,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of the General Land Office,Jerry Patterson,REP,2,12
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of the General Land Office,George P. Bush,REP,4,23
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of Agriculture,Sid Miller,REP,4,15
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of Agriculture,Jim Hogan,REP,1,8
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Commissioner of Agriculture,Trey Blocker,REP,0,9
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Railroad Commissioner,Weston Martinez,REP,2,13
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Railroad Commissioner,Christi Craddick,REP,4,21
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,4,30
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, Supreme Court, Place 4",John Devine,REP,4,30
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, Supreme Court, Place 6",Jeff Brown,REP,4,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,5,21
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,1,13
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,4,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,2,16
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,2,11
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,4,23
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Member, State Board of Education, District No. 2",Eric Garza,REP,1,12
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"State Representative,
District No. 43",J.M. Lozano,REP,5,31
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,4,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,4,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,3,29
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,3,28
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"District Judge, 36th Judicial District",Jason Keeney,REP,2,11
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"District Judge, 36th Judicial District",Starr Bauer,REP,4,23
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,4,28
San Patricio County,3/6/2018,Republican Primary,,,105,1921,County Judge,Terry Simpson,REP,1,20
San Patricio County,3/6/2018,Republican Primary,,,105,1921,County Judge,David R Krebs,REP,5,17
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,105,1921,"Judge, County Court-at-Law",Elizabeth Welborn,REP,3,27
San Patricio County,3/6/2018,Republican Primary,,,105,1921,District Clerk,Victoria Price Luke,REP,4,14
San Patricio County,3/6/2018,Republican Primary,,,105,1921,District Clerk,Heather Marks,REP,2,18
San Patricio County,3/6/2018,Republican Primary,,,105,1921,County Treasurer,Denise Janak,REP,5,28
San Patricio County,3/6/2018,Republican Primary,,,105,1921,County Surveyor,Julius Petrus,REP,5,32
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 1,YES,REP,5,24
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 1,NO,REP,1,10
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 2,YES,REP,5,36
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 2,NO,REP,1,3
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 3,YES,REP,4,31
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 3,NO,REP,2,7
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 4,YES,REP,4,32
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 4,NO,REP,2,4
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 5,YES,REP,6,33
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 5,NO,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 6,YES,REP,6,39
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 6,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 7,YES,REP,5,33
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 7,NO,REP,1,7
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 8,YES,REP,6,40
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 8,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 9,YES,REP,5,36
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 9,NO,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 10,YES,REP,6,37
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 10,NO,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 11,YES,REP,6,35
San Patricio County,3/6/2018,Republican Primary,,,105,1921,Proposition 11,NO,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,106,1739,United States Senator,Stefano de Stefano,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,106,1739,United States Senator,Mary Miller,REP,10,6
San Patricio County,3/6/2018,Republican Primary,,,106,1739,United States Senator,Geraldine Sam,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,106,1739,United States Senator,"Bruce Jacobson, Jr.",REP,4,6
San Patricio County,3/6/2018,Republican Primary,,,106,1739,United States Senator,Ted Cruz,REP,44,70
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",John Grunwald,REP,8,7
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",Bech Bruun,REP,31,28
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",Michael Cloud,REP,10,20
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",Christopher K. Mapp,REP,1,10
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",Eddie Gassman,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"United States Representative, District No. 27",Jerry Hall,REP,7,10
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Governor,SECEDE Kilgore,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Governor,Barbara Krueger,REP,9,6
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Governor,Greg Abbott,REP,52,77
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Lieutenant Governor,Dan Patrick,REP,41,63
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Lieutenant Governor,Scott Milder,REP,16,17
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Attorney General,Ken Paxton,REP,52,73
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Comptroller of Public Accounts,Glenn Hegar,REP,52,71
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of the General Land Office,Davey Edwards,REP,4,11
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of the General Land Office,Rick Range,REP,5,7
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of the General Land Office,Jerry Patterson,REP,15,22
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of the General Land Office,George P. Bush,REP,34,44
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of Agriculture,Sid Miller,REP,28,33
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of Agriculture,Jim Hogan,REP,18,26
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Commissioner of Agriculture,Trey Blocker,REP,11,15
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Railroad Commissioner,Weston Martinez,REP,14,21
San Patricio County,3/6/2018,Republican Primary,,,106,1739,Railroad Commissioner,Christi Craddick,REP,41,53
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,53,68
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, Supreme Court, Place 4",John Devine,REP,53,68
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, Supreme Court, Place 6",Jeff Brown,REP,53,66
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,34,49
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,21,26
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,54,68
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,26,37
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,9,10
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,20,21
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,39,42
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Member, State Board of Education, District No. 2",Eric Garza,REP,16,31
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"State Representative,
District No. 43",J.M. Lozano,REP,54,68
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,52,64
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,51,68
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,52,62
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,53,63
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"District Judge, 36th Judicial District",Jason Keeney,REP,33,38
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"District Judge, 36th Judicial District",Starr Bauer,REP,26,37
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,54,70
San Patricio County,3/6/2018,Republican Primary,,,106,1739,County Judge,Terry Simpson,REP,31,41
San Patricio County,3/6/2018,Republican Primary,,,106,1739,County Judge,David R Krebs,REP,29,37
San Patricio County,3/6/2018,Republican Primary,,,106,1739,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,11,23
