political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Hillary Clinton,D,9,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Bernie Sanders,D,5,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"U. S. Representative, District 14    D",Michael Cole,D,13,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,Railroad Commissioner    D,Lon Burnam,D,5,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,Railroad Commissioner    D,Grady Yarbrough,D,4,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,Railroad Commissioner    D,Cody Garrett,D,3,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,11,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,11,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,11,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,11,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,11,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,11,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"State Representative, District 29    D",John T Floyd,D,11,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,11,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,10,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,3,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,11,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,"Constable, Precinct 1    D",Darren W. Barnett,D,11,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,Democratic Party County Chair,Sue Funkhouser,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,12,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,13,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,12,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,10,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,2,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,12,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,1,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,11,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,6,1301,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,1,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Willie L. Wilson,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Keith Judd,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Hillary Clinton,D,55,76
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Bernie Sanders,D,12,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,"Roque ""Rocky"" De La Fuente",D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,President    D,Martin J. O'Malley,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"U. S. Representative, District 14    D",Michael Cole,D,42,67
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,Railroad Commissioner    D,Lon Burnam,D,6,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,Railroad Commissioner    D,Grady Yarbrough,D,30,38
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,Railroad Commissioner    D,Cody Garrett,D,16,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,47,71
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,52,75
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,48,74
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,47,70
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,48,73
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,48,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,47,71
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,32,49
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,25,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,49,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,49,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,"Constable, Precinct 1    D",Darren W. Barnett,D,48,73
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,Democratic Party County Chair,Sue Funkhouser,D,46,74
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,53,77
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,6,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,49,75
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,8,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,51,78
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,7,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,53,71
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,6,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,42,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,18,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,48,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,7,2634,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,9,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Hillary Clinton,D,8,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Bernie Sanders,D,5,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,"Roque ""Rocky"" De La Fuente",D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"U. S. Representative, District 14    D",Michael Cole,D,11,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,Railroad Commissioner    D,Lon Burnam,D,5,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,Railroad Commissioner    D,Grady Yarbrough,D,1,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,Railroad Commissioner    D,Cody Garrett,D,6,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,11,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,10,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,10,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,11,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,11,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,11,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,11,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,9,15
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,3,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,11,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,11,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,"Constable, Precinct 1    D",Darren W. Barnett,D,11,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,Democratic Party County Chair,Sue Funkhouser,D,11,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,10,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,11,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,8,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,3,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,9,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,2,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,7,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,4,10
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,9,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,8,1225,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,3,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Hillary Clinton,D,10,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Bernie Sanders,D,2,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"U. S. Representative, District 14    D",Michael Cole,D,9,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,Railroad Commissioner    D,Lon Burnam,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,Railroad Commissioner    D,Grady Yarbrough,D,4,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,Railroad Commissioner    D,Cody Garrett,D,5,13
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,10,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,10,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,9,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,9,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,9,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,9,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,9,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,3,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,4,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,10,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,9,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,"Constable, Precinct 4    D",Lance Willis,D,9,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,Democratic Party County Chair,Sue Funkhouser,D,10,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,10,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,10,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,10,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,10,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,0,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,8,26
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,4,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,11,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,9,664,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Hillary Clinton,D,5,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Bernie Sanders,D,0,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"U. S. Representative, District 14    D",Michael Cole,D,5,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,Railroad Commissioner    D,Lon Burnam,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,Railroad Commissioner    D,Grady Yarbrough,D,4,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,Railroad Commissioner    D,Cody Garrett,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,5,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,6,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,5,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,6,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,6,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,6,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,6,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,4,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,2,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,10,957,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,5,7
