political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,49,1190,Proposition 2    R,No,R,85,98
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,49,1190,Proposition 3    R,Yes,R,177,225
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,49,1190,Proposition 3    R,No,R,38,38
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,49,1190,Proposition 4    R,Yes,R,210,254
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,49,1190,Proposition 4    R,No,R,5,12
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Rand Paul,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Ben Carson,R,7,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Mike Huckabee,R,2,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,John R. Kasich,R,12,18
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Marco Rubio,R,46,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Jeb Bush,R,3,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Ted Cruz,R,111,162
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Donald J. Trump,R,69,67
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,President   R,Uncommitted,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"U. S. Representative, District 22    R",Pete Olson,R,202,281
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Ron Hale,R,31,51
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Weston Martinez,R,17,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Wayne Christian,R,23,27
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Lance N. Christian,R,22,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Gary Gates,R,72,60
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,Doug Jeffrey,R,13,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Railroad Commissioner    R,John Greytok,R,13,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,103,108
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,98,144
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 5    R",Paul Green,R,132,168
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 5    R",Rick Green,R,62,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,145,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, Supreme Court, Place 9   R",Joe Pool,R,55,64
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,70,68
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,44,63
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,69,104
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,79,129
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,39,40
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,33,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,32,31
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,83,126
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,97,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"State Senator, District 11    R",Larry Taylor,R,188,244
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"State Representative, District 29   R",Ed Thompson,R,195,252
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,185,242
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,87,109
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,89,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,182,236
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,182,233
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"District Judge, 23rd Judicial District    R",Ben Hardin,R,182,232
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Sheriff    R,Charles Wagner,R,186,240
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,188,261
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,137,176
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,42,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Constable, Precinct 4    R",James Brawner,R,98,135
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Constable, Precinct 4    R",Pete Gamboa,R,87,97
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,177,227
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,180,227
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Republican Party County Chair,Yvonne Dewey,R,179,232
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 1    R,Yes,R,169,227
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 1    R,No,R,63,93
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 2    R,Yes,R,161,211
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 2    R,No,R,71,115
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 3    R,Yes,R,194,256
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 3    R,No,R,36,58
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 4    R,Yes,R,215,294
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,50,4970,Proposition 4    R,No,R,17,22
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Lindsey Graham,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Rand Paul,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Ben Carson,R,12,24
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,John R. Kasich,R,15,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Marco Rubio,R,63,59
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Jeb Bush,R,4,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Ted Cruz,R,245,320
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Donald J. Trump,R,118,141
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,President   R,Uncommitted,R,1,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"U. S. Representative, District 22    R",Pete Olson,R,368,465
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Ron Hale,R,61,87
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Weston Martinez,R,21,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Wayne Christian,R,43,55
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Lance N. Christian,R,31,46
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Gary Gates,R,155,128
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,Doug Jeffrey,R,16,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Railroad Commissioner    R,John Greytok,R,15,27
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,173,223
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,194,209
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 5    R",Paul Green,R,194,274
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 5    R",Rick Green,R,154,148
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,245,280
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, Supreme Court, Place 9   R",Joe Pool,R,116,148
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,175,178
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,73,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,91,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,123,185
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,114,89
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,46,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,53,84
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,123,210
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,199,170
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"State Senator, District 11    R",Larry Taylor,R,324,420
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"State Representative, District 29   R",Ed Thompson,R,371,474
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,319,401
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,171,174
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,147,198
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,301,376
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,305,379
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"District Judge, 23rd Judicial District    R",Ben Hardin,R,301,378
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Sheriff    R,Charles Wagner,R,321,400
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,352,445
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"County Commissioner, Precinct 3    R",Stacy Adams,R,326,398
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Justice of the Peace, Precinct 3, Place 1    R",Mike Merkel,R,318,390
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Constable, Precinct 3    R",C. B. Buck Stevens,R,309,385
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,308,388
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,320,391
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Republican Party County Chair,Yvonne Dewey,R,313,380
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 1    R,Yes,R,265,346
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 1    R,No,R,148,149
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 2    R,Yes,R,271,327
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 2    R,No,R,154,182
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 3    R,Yes,R,350,395
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 3    R,No,R,66,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 4    R,Yes,R,398,491
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,51,3418,Proposition 4    R,No,R,17,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Rand Paul,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Ben Carson,R,4,20
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,John R. Kasich,R,4,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Marco Rubio,R,44,69
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Jeb Bush,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Ted Cruz,R,111,236
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Donald J. Trump,R,56,99
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,President   R,Uncommitted,R,2,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"U. S. Representative, District 22    R",Pete Olson,R,192,366
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Ron Hale,R,25,61
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Weston Martinez,R,12,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Wayne Christian,R,29,43
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Lance N. Christian,R,18,28
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Gary Gates,R,66,91
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,Doug Jeffrey,R,10,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Railroad Commissioner    R,John Greytok,R,6,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,86,182
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,86,149
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 5    R",Paul Green,R,89,197
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 5    R",Rick Green,R,83,115
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,122,203
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, Supreme Court, Place 9   R",Joe Pool,R,54,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,72,114
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,45,71
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,52,108
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,70,154
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,49,54
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,25,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,21,66
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,67,150
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,98,134
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"State Senator, District 11    R",Larry Taylor,R,178,329
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"State Representative, District 29   R",Ed Thompson,R,193,364
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,172,305
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,76,140
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,82,145
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,163,291
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,164,292
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"District Judge, 23rd Judicial District    R",Ben Hardin,R,168,290
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Sheriff    R,Charles Wagner,R,173,310
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,186,328
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"County Commissioner, Precinct 3    R",Stacy Adams,R,175,307
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Justice of the Peace, Precinct 3, Place 1    R",Mike Merkel,R,172,300
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Constable, Precinct 3    R",C. B. Buck Stevens,R,167,302
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Commissioner, Drainage District No. 4, Place 1",Dan Keller,R,171,299
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,"Commissioner, Drainage District No. 4, Place 2",Jeffrey “Jeff” H. Brennan,R,172,304
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Republican Party County Chair,Yvonne Dewey,R,165,297
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 1    R,Yes,R,153,274
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 1    R,No,R,52,115
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 2    R,Yes,R,137,226
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 2    R,No,R,76,170
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 3    R,Yes,R,177,328
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 3    R,No,R,30,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 4    R,Yes,R,206,373
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,52,2740,Proposition 4    R,No,R,2,19
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Rand Paul,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Ben Carson,R,1,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,John R. Kasich,R,3,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Marco Rubio,R,9,10
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Jeb Bush,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Ted Cruz,R,19,28
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Donald J. Trump,R,8,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,President   R,Uncommitted,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,"U. S. Representative, District 22    R",Pete Olson,R,29,49
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Ron Hale,R,9,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Weston Martinez,R,1,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Wayne Christian,R,9,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Lance N. Christian,R,2,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Gary Gates,R,6,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,Doug Jeffrey,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,53,1213,Railroad Commissioner    R,John Greytok,R,3,4
