Political_Subdivision,Precinct_name,Election_Date,Election_Name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,Total Provisional Ballots,Total Provisional Ballots Counted,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,206,3/1/2016,Democratic Primary,1,5,4,4,137,0.44,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,60,0,1,0,0,0,0,0,19,0,1,0,41,0,0,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,422,25,4,0,0,0,0,0,178,6,3,0,244,19,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,422,2,4,0,0,0,0,0,178,1,3,0,244,1,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,422,1,4,0,0,0,0,0,178,0,3,0,244,1,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,422,107,4,0,0,0,0,0,178,50,3,0,244,57,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,422,0,4,0,0,0,0,0,178,0,3,0,244,0,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,422,10,4,0,0,0,0,0,178,6,3,0,244,4,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,422,10,4,0,0,0,0,0,178,8,3,0,244,2,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,422,0,4,0,0,0,0,0,178,0,3,0,244,0,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,422,43,4,0,0,0,0,0,178,19,3,0,244,24,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,422,2,4,0,0,0,0,0,178,0,3,0,244,2,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,422,0,4,0,0,0,0,0,178,0,3,0,244,0,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,422,0,4,0,0,0,0,0,178,0,3,0,244,0,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,422,171,4,0,0,0,0,0,178,63,3,0,244,108,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,422,7,4,0,0,0,0,0,178,7,3,0,244,0,1,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,422,9,39,0,0,0,0,0,178,5,21,0,244,4,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,422,7,39,0,0,0,0,0,178,1,21,0,244,6,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,422,16,39,0,0,0,0,0,178,6,21,0,244,10,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,422,32,39,0,0,0,0,0,178,19,21,0,244,13,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,422,34,39,0,0,0,0,0,178,15,21,0,244,19,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,422,2,39,0,0,0,0,0,178,0,21,0,244,2,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,422,169,39,0,0,0,0,0,178,61,21,0,244,108,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,422,4,39,0,0,0,0,0,178,2,21,0,244,2,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,422,70,39,0,0,0,0,0,178,33,21,0,244,37,18,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,422,43,107,0,0,0,0,0,178,15,55,0,244,28,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,422,50,107,0,0,0,0,0,178,22,55,0,244,28,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,422,11,107,0,0,0,0,0,178,3,55,0,244,8,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,422,38,107,0,0,0,0,0,178,13,55,0,244,25,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,422,65,107,0,0,0,0,0,178,27,55,0,244,38,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,422,50,107,0,0,0,0,0,178,17,55,0,244,33,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,422,18,107,0,0,0,0,0,178,11,55,0,244,7,52,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,422,138,104,0,0,0,0,0,178,56,53,0,244,82,51,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,422,140,104,0,0,0,0,0,178,54,53,0,244,86,51,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,422,174,110,0,0,0,0,0,178,68,57,0,244,106,53,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,422,98,110,0,0,0,0,0,178,38,57,0,244,60,53,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,422,102,101,0,0,0,0,0,178,38,53,0,244,64,48,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,422,179,101,0,0,0,0,0,178,72,53,0,244,107,48,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,422,94,113,0,0,0,0,0,178,34,58,0,244,60,55,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,422,111,113,0,0,0,0,0,178,46,58,0,244,65,55,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,422,64,113,0,0,0,0,0,178,25,58,0,244,39,55,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,422,35,109,0,0,0,0,0,178,12,55,0,244,23,54,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,422,103,109,0,0,0,0,0,178,46,55,0,244,57,54,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,422,21,109,0,0,0,0,0,178,9,55,0,244,12,54,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,422,114,109,0,0,0,0,0,178,41,55,0,244,73,54,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,422,166,120,0,0,0,0,0,178,67,57,0,244,99,63,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,422,96,120,0,0,0,0,0,178,39,57,0,244,57,63,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,422,261,121,0,0,0,0,0,178,102,61,0,244,159,60,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,422,286,96,0,0,0,0,0,178,117,46,0,244,169,50,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,422,263,119,0,0,0,0,0,178,102,61,0,244,161,58,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,422,314,68,0,0,0,0,0,178,125,38,0,244,189,30,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,422,320,62,0,0,0,0,0,178,129,34,0,244,191,28,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,422,75,4,0,0,0,0,0,178,38,2,0,244,37,2,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,422,238,4,0,0,0,0,0,178,98,2,0,244,140,2,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,422,54,4,0,0,0,0,0,178,17,2,0,244,37,2,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,422,11,4,0,0,0,0,0,178,8,2,0,244,3,2,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,422,310,72,0,0,0,0,0,178,133,30,0,244,177,42,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,22,20,"County Commissioner, Precinct 3",,1,1,Michael Goolsby,C,1,REP,2,0,422,168,5,0,0,0,0,0,178,73,1,0,244,95,4,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,22,20,"County Commissioner, Precinct 3",,1,2,Billy Martin,C,2,REP,2,0,422,54,5,0,0,0,0,0,178,36,1,0,244,18,4,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,22,20,"County Commissioner, Precinct 3",,1,3,Charlie Summers,C,3,REP,2,0,422,155,5,0,0,0,0,0,178,53,1,0,244,102,4,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,422,298,84,0,0,0,0,0,178,121,42,0,244,177,42,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,23,23,1,,1,1,YES,C,1,REP,2,0,422,249,39,0,0,0,0,0,178,100,18,0,244,149,21,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,23,23,1,,1,2,NO,C,2,REP,2,0,422,94,39,0,0,0,0,0,178,45,18,0,244,49,21,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,24,24,2,,1,1,YES,C,1,REP,2,0,422,210,32,0,0,0,0,0,178,78,16,0,244,132,16,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,24,24,2,,1,2,NO,C,2,REP,2,0,422,140,32,0,0,0,0,0,178,69,16,0,244,71,16,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,25,25,3,,1,1,YES,C,1,REP,2,0,422,271,46,0,0,0,0,0,178,117,20,0,244,154,26,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,25,25,3,,1,2,NO,C,2,REP,2,0,422,65,46,0,0,0,0,0,178,26,20,0,244,39,26,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,26,26,4,,1,1,YES,C,1,REP,2,0,422,315,43,0,0,0,0,0,178,128,27,0,244,187,16,0
Castro County,301,3/1/2016,Republican Primary,1,7,5,5,872,0.48,26,26,4,,1,2,NO,C,2,REP,2,0,422,24,43,0,0,0,0,0,178,8,27,0,244,16,16,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,422,30,0,0,0,0,0,0,178,11,0,0,244,19,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,422,2,0,0,0,0,0,0,178,0,0,0,244,2,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,422,0,0,0,0,0,0,0,178,0,0,0,244,0,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,422,0,0,0,0,0,0,0,178,0,0,0,244,0,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,422,0,0,0,0,0,0,0,178,0,0,0,244,0,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,422,0,0,0,0,0,0,0,178,0,0,0,244,0,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,422,0,0,0,0,0,0,0,178,0,0,0,244,0,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,422,8,0,0,0,0,0,0,178,4,0,0,244,4,0,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,422,17,8,0,0,0,0,0,178,7,3,0,244,10,5,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,422,10,8,0,0,0,0,0,178,2,3,0,244,8,5,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,422,5,8,0,0,0,0,0,178,3,3,0,244,2,5,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,422,33,7,0,0,0,0,0,178,14,1,0,244,19,6,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,422,34,6,0,0,0,0,0,178,12,3,0,244,22,3,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,422,28,12,0,0,0,0,0,178,9,6,0,244,19,6,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,422,30,10,0,0,0,0,0,178,11,4,0,244,19,6,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,422,30,10,0,0,0,0,0,178,11,4,0,244,19,6,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,422,30,10,0,0,0,0,0,178,11,4,0,244,19,6,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,422,29,4,0,0,0,0,0,178,9,2,0,244,20,2,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,422,7,4,0,0,0,0,0,178,4,2,0,244,3,2,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,422,27,7,0,0,0,0,0,178,10,2,0,244,17,5,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,422,6,7,0,0,0,0,0,178,3,2,0,244,3,5,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,422,26,7,0,0,0,0,0,178,9,3,0,244,17,4,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,422,7,7,0,0,0,0,0,178,3,3,0,244,4,4,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,422,27,6,0,0,0,0,0,178,9,3,0,244,18,3,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,422,7,6,0,0,0,0,0,178,3,3,0,244,4,3,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,422,29,6,0,0,0,0,0,178,10,2,0,244,19,4,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,422,5,6,0,0,0,0,0,178,3,2,0,244,2,4,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,422,31,4,0,0,0,0,0,178,9,2,0,244,22,2,0
Castro County,301,3/1/2016,Democratic Primary,1,7,5,5,872,0.48,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,422,5,4,0,0,0,0,0,178,4,2,0,244,1,2,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,51,5,1,0,0,0,0,0,19,3,1,0,32,2,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,51,16,1,0,0,0,0,0,19,6,1,0,32,10,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,51,2,1,0,0,0,0,0,19,0,1,0,32,2,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,51,1,1,0,0,0,0,0,19,0,1,0,32,1,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,51,4,1,0,0,0,0,0,19,0,1,0,32,4,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,51,0,1,0,0,0,0,0,19,0,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,51,21,1,0,0,0,0,0,19,8,1,0,32,13,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,51,1,1,0,0,0,0,0,19,1,1,0,32,0,0,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,51,2,8,0,0,0,0,0,19,2,3,0,32,0,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,51,5,8,0,0,0,0,0,19,2,3,0,32,3,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,51,8,8,0,0,0,0,0,19,2,3,0,32,6,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,51,6,8,0,0,0,0,0,19,1,3,0,32,5,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,51,5,8,0,0,0,0,0,19,3,3,0,32,2,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,51,3,8,0,0,0,0,0,19,1,3,0,32,2,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,51,10,8,0,0,0,0,0,19,3,3,0,32,7,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,51,0,8,0,0,0,0,0,19,0,3,0,32,0,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,51,4,8,0,0,0,0,0,19,2,3,0,32,2,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,51,3,13,0,0,0,0,0,19,2,5,0,32,1,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,51,8,13,0,0,0,0,0,19,4,5,0,32,4,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,51,5,13,0,0,0,0,0,19,1,5,0,32,4,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,51,3,13,0,0,0,0,0,19,1,5,0,32,2,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,51,7,13,0,0,0,0,0,19,1,5,0,32,6,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,51,11,13,0,0,0,0,0,19,4,5,0,32,7,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,51,1,13,0,0,0,0,0,19,1,5,0,32,0,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,51,22,11,0,0,0,0,0,19,7,4,0,32,15,7,0
