political_subdivision,election_date,election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,394,214,56,0,0,0,0,0,183,112,23,0,211,102,33,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,394,37,56,0,0,0,0,0,183,21,23,0,211,16,33,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,394,182,125,0,0,0,0,0,183,93,63,0,211,89,62,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,394,0,3,0,0,0,0,0,183,0,1,0,211,0,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,394,0,3,0,0,0,0,0,183,0,1,0,211,0,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,394,12,3,0,0,0,0,0,183,5,1,0,211,7,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,394,0,3,0,0,0,0,0,183,0,1,0,211,0,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,394,1,3,0,0,0,0,0,183,0,1,0,211,1,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,394,71,3,0,0,0,0,0,183,21,1,0,211,50,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,394,0,3,0,0,0,0,0,183,0,1,0,211,0,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,394,0,3,0,0,0,0,0,183,0,1,0,211,0,2,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,394,25,26,0,0,0,0,0,183,6,6,0,211,19,20,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,394,6,26,0,0,0,0,0,183,1,6,0,211,5,20,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,394,30,26,0,0,0,0,0,183,14,6,0,211,16,20,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,394,49,38,0,0,0,0,0,183,21,6,0,211,28,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,394,50,37,0,0,0,0,0,183,20,7,0,211,30,30,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,394,50,37,0,0,0,0,0,183,22,5,0,211,28,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,394,52,35,0,0,0,0,0,183,20,7,0,211,32,28,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,394,49,38,0,0,0,0,0,183,21,6,0,211,28,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,394,49,38,0,0,0,0,0,183,20,7,0,211,29,31,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,394,49,38,0,0,0,0,0,183,20,7,0,211,29,31,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,394,49,38,0,0,0,0,0,183,21,6,0,211,28,32,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,394,62,25,0,0,0,0,0,183,21,6,0,211,41,19,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,394,68,19,0,0,0,0,0,183,22,5,0,211,46,14,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,394,63,20,0,0,0,0,0,183,19,6,0,211,44,14,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,394,4,20,0,0,0,0,0,183,2,6,0,211,2,14,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,394,62,24,0,0,0,0,0,183,20,6,0,211,42,18,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,394,1,24,0,0,0,0,0,183,1,6,0,211,0,18,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,394,57,18,0,0,0,0,0,183,20,5,0,211,37,13,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,394,12,18,0,0,0,0,0,183,2,5,0,211,10,13,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,394,62,19,0,0,0,0,0,183,22,4,0,211,40,15,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,394,6,19,0,0,0,0,0,183,1,4,0,211,5,15,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,394,42,17,0,0,0,0,0,183,11,4,0,211,31,13,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,394,28,17,0,0,0,0,0,183,12,4,0,211,16,13,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,394,55,19,0,0,0,0,0,183,18,5,0,211,37,14,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,394,13,19,0,0,0,0,0,183,4,5,0,211,9,14,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,394,195,38,0,0,0,0,0,183,106,15,0,211,89,23,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,394,74,38,0,0,0,0,0,183,35,15,0,211,39,23,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,394,154,36,1,0,0,0,0,183,75,15,1,211,79,21,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,394,116,36,1,0,0,0,0,183,65,15,1,211,51,21,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,394,225,35,0,0,0,0,0,183,120,14,0,211,105,21,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,394,47,35,0,0,0,0,0,183,22,14,0,211,25,21,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,394,258,38,0,0,0,0,0,183,136,16,0,211,122,22,0
Red River County,3/1/2016,2016 Primary Election,4,,1,16,4,4,2110,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,394,11,38,0,0,0,0,0,183,4,16,0,211,7,22,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,607,35,17,0,0,0,0,0,84,4,3,0,523,31,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,607,199,17,0,0,0,0,0,84,30,3,0,523,169,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,607,2,17,0,0,0,0,0,84,1,3,0,523,1,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,607,278,17,0,0,0,0,0,84,35,3,0,523,243,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,607,27,17,0,0,0,0,0,84,2,3,0,523,25,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,607,10,17,0,0,0,0,0,84,2,3,0,523,8,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,607,3,17,0,0,0,0,0,84,1,3,0,523,2,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,607,0,17,0,0,0,0,0,84,0,3,0,523,0,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,607,3,17,0,0,0,0,0,84,0,3,0,523,3,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,607,76,102,0,0,0,0,0,84,9,12,0,523,67,90,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,607,266,102,0,0,0,0,0,84,40,12,0,523,226,90,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,607,130,102,0,0,0,0,0,84,17,12,0,523,113,90,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,607,87,206,0,0,0,0,0,84,9,29,0,523,78,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,607,48,206,0,0,0,0,0,84,7,29,0,523,41,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,607,117,206,0,0,0,0,0,84,21,29,0,523,96,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,607,11,206,0,0,0,0,0,84,1,29,0,523,10,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,607,33,206,0,0,0,0,0,84,2,29,0,523,31,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,607,25,206,0,0,0,0,0,84,3,29,0,523,22,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,607,47,206,0,0,0,0,0,84,6,29,0,523,41,177,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,607,252,170,0,0,0,0,0,84,36,20,0,523,216,150,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,607,152,170,0,0,0,0,0,84,22,20,0,523,130,150,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,607,217,218,0,0,0,0,0,84,31,24,0,523,186,194,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,607,139,218,0,0,0,0,0,84,23,24,0,523,116,194,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,607,170,200,0,0,0,0,0,84,33,21,0,523,137,179,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,607,204,200,0,0,0,0,0,84,24,21,0,523,180,179,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,607,150,231,0,0,0,0,0,84,26,26,0,523,124,205,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,607,98,231,0,0,0,0,0,84,13,26,0,523,85,205,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,607,95,231,0,0,0,0,0,84,13,26,0,523,82,205,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,607,86,230,0,0,0,0,0,84,10,29,0,523,76,201,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,607,81,230,0,0,0,0,0,84,13,29,0,523,68,201,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,607,40,230,0,0,0,0,0,84,8,29,0,523,32,201,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,607,137,230,0,0,0,0,0,84,18,29,0,523,119,201,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,607,184,247,0,0,0,0,0,84,29,28,0,523,155,219,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,607,143,247,0,0,0,0,0,84,21,28,0,523,122,219,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,607,114,214,0,0,0,0,0,84,19,24,0,523,95,190,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,607,76,214,0,0,0,0,0,84,5,24,0,523,71,190,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,607,170,214,0,0,0,0,0,84,30,24,0,523,140,190,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,607,169,117,0,0,0,0,0,84,20,14,0,523,149,103,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,607,41,117,0,0,0,0,0,84,3,14,0,523,38,103,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,607,196,117,0,0,0,0,0,84,36,14,0,523,160,103,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,607,51,117,0,0,0,0,0,84,5,14,0,523,46,103,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,607,157,22,0,0,0,0,0,84,22,7,0,523,135,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,607,395,22,0,0,0,0,0,84,49,7,0,523,346,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,607,319,255,0,0,0,0,0,84,54,24,0,523,265,231,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,607,312,105,0,0,0,0,0,84,44,12,0,523,268,93,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,607,157,105,0,0,0,0,0,84,22,12,0,523,135,93,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,607,393,181,0,0,0,0,0,84,63,15,0,523,330,166,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,607,404,170,0,0,0,0,0,84,64,14,0,523,340,156,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,607,459,115,0,0,0,0,0,84,66,12,0,523,393,103,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,26,26,"County Commissioner, Precinct No. 1",REPUBLICAN PARTY,1,1,Donnie Gentry,C,1,,607,378,31,0,0,0,0,0,84,52,6,0,523,326,25,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,26,26,"County Commissioner, Precinct No. 1",REPUBLICAN PARTY,1,2,William H. Brown,C,2,,607,123,31,0,0,0,0,0,84,16,6,0,523,107,25,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,26,26,"County Commissioner, Precinct No. 1",REPUBLICAN PARTY,1,3,Larry Cochran,C,3,,607,42,31,0,0,0,0,0,84,4,6,0,523,38,25,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,607,180,110,0,0,0,0,0,84,36,8,0,523,144,102,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,607,284,110,0,0,0,0,0,84,34,8,0,523,250,102,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,607,333,241,0,0,0,0,0,84,56,22,0,523,277,219,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,607,0,2,0,0,0,0,0,84,0,1,0,523,0,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,607,0,2,0,0,0,0,0,84,0,1,0,523,0,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,607,7,2,0,0,0,0,0,84,4,1,0,523,3,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,607,0,2,0,0,0,0,0,84,0,1,0,523,0,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,607,0,2,0,0,0,0,0,84,0,1,0,523,0,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,607,23,2,0,0,0,0,0,84,1,1,0,523,22,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,607,1,2,0,0,0,0,0,84,0,1,0,523,1,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,607,0,2,0,0,0,0,0,84,0,1,0,523,0,1,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,607,8,11,0,0,0,0,0,84,2,0,0,523,6,11,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,607,4,11,0,0,0,0,0,84,1,0,0,523,3,11,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,607,10,11,0,0,0,0,0,84,3,0,0,523,7,11,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,607,20,13,0,0,0,0,0,84,5,1,0,523,15,12,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,607,17,16,0,0,0,0,0,84,5,1,0,523,12,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,607,17,16,0,0,0,0,0,84,5,1,0,523,12,15,0
