political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,76,75
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,74,74
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,77,76
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,78,75
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,DISTRICT CLERK - DEM,Velva L. Price,75,73
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,COUNTY CLERK - DEM,Dana DeBeauvoir,77,78
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,COUNTY TREASURER - DEM,Ramey Ko,46,56
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,COUNTY TREASURER - DEM,Dolores Ortega Carter,38,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,COUNTY CHAIRMAN - DEM,Jan Soifer,76,75
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,IMMIGRATION REFORM,For,81,93
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,IMMIGRATION REFORM,Against,6,2
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,A LIVING WAGE FOR ALL TEXANS,For,87,93
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,A LIVING WAGE FOR ALL TEXANS,Against,4,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,MEDICAID EXPANSION,For,90,94
Travis County Democratic Primary Election,3/4/2014,Joint General Election,10,10,340,1988,MEDICAID EXPANSION,Against,0,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,10,10,340,1988,NON-DISCRIMINATION LEGISLATION,For,89,97
Travis County Republican Primary Election,3/4/2014,Joint General Election,10,10,340,1988,NON-DISCRIMINATION LEGISLATION,Against,2,2
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Kesha Rogers,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
JUSTICE OF THE PEACE 4 - D,3/4/2014,Joint General Election,-,-,341,9,"PRECINCT 4, JUSTICE OF THE PEACE - DEM",Raul Arturo Gonzalez,0,0
LEGISLATIVE DISTRICT 51 - D,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT 51, STATE REPRESENTATIVE - DEM",Eddie Rodriguez,0,0
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,Kesha Rogers,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,GOVERNOR - DEM,Wendy R. Davis,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,ATTORNEY GENERAL - DEM,Sam Houston,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,RAILROAD COMMISSIONER - DEM,Dale Henry,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,RAILROAD COMMISSIONER - DEM,Steve Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY JUDGE - DEM,Sarah Eckhardt,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY JUDGE - DEM,Andy Brown,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,DISTRICT CLERK - DEM,Velva L. Price,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY CLERK - DEM,Dana DeBeauvoir,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY TREASURER - DEM,Ramey Ko,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY TREASURER - DEM,Dolores Ortega Carter,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,COUNTY CHAIRMAN - DEM,Jan Soifer,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,IMMIGRATION REFORM,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,IMMIGRATION REFORM,Against,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,A LIVING WAGE FOR ALL TEXANS,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,A LIVING WAGE FOR ALL TEXANS,Against,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,MEDICAID EXPANSION,For,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,-,-,341,9,MEDICAID EXPANSION,Against,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,341,9,NON-DISCRIMINATION LEGISLATION,For,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,341,9,NON-DISCRIMINATION LEGISLATION,Against,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,100,126
Federal Ballots - DEM,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Harry Kim,22,20
Federal Ballots - DEM,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Kesha Rogers,25,21
Federal Ballots - DEM,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",16,24
Federal Ballots - DEM,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,David M. Alameel,145,139
JUSTICE OF THE PEACE 3 - D,3/4/2014,Joint General Election,44,43,342,4831,"PRECINCT 3, JUSTICE OF THE PEACE - DEM",Susan Steeg,273,316
LEGISLATIVE DISTRICT 49 - D,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT 49, STATE REPRESENTATIVE - DEM",Elliott Naishtat,302,356
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,304,356
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,100,126
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Harry Kim,22,20
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,Kesha Rogers,25,21
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",16,24
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,UNITED STATES SENATOR - DEM,David M. Alameel,145,139
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",4,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,GOVERNOR - DEM,Wendy R. Davis,344,386
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,314,362
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,ATTORNEY GENERAL - DEM,Sam Houston,286,326
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,289,328
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,287,326
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",103,122
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,75,81
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,136,145
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,RAILROAD COMMISSIONER - DEM,Dale Henry,87,81
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,RAILROAD COMMISSIONER - DEM,Steve Brown,186,204
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,285,323
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,257,297
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,274,319
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,268,312
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,280,325
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,280,320
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,280,321
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,279,318
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,276,322
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,282,320
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,278,323
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,279,327
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,281,328
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY JUDGE - DEM,Sarah Eckhardt,210,260
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY JUDGE - DEM,Andy Brown,130,122
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,275,310
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,270,314
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,234,235
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,53,66
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,268,312
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,269,314
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,268,311
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,272,318
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,275,318
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,DISTRICT CLERK - DEM,Velva L. Price,270,309
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY CLERK - DEM,Dana DeBeauvoir,284,329
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY TREASURER - DEM,Ramey Ko,168,165
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY TREASURER - DEM,Dolores Ortega Carter,146,175
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,COUNTY CHAIRMAN - DEM,Jan Soifer,279,318
Travis County Democratic Primary Election,3/4/2014,Joint General Election,44,43,342,4831,IMMIGRATION REFORM,For,324,344
