Contest	PrecinctName	VotingType	Choice	Party	Votes	VotesPercent	TotalVotes	TotalVotesPercent	CastTotal	CastTotalPercent	MainTotal	MainTotalPercent	UnderVotes	TotalUnderVotes	OverVotes	TotalOverVotes	InvalidVotes	TotalInvalidVotes	RejectedWriteInVotes	TotalRejectedWriteInVotes	UnresolvedWriteInVotes	TotalUnresolvedWriteInVotes
"State Representative, District No. 23"	Precinct 6A - Anahuac	Election Day Voting	Mayes Middleton	REP	217	75.35%	732	78.46%	288	100.00%	933	100.00%	4	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Absentee Voting	Amanda Jamrok	DEM	16	27.59%	197	21.11%	58	100.00%	933	100.00%	0	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Early Voting	Amanda Jamrok	DEM	110	18.74%	197	21.11%	587	100.00%	933	100.00%	15	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Election Day Voting	Amanda Jamrok	DEM	71	24.65%	197	21.11%	288	100.00%	933	100.00%	4	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Absentee Voting	Lawrence Johnson	LIB	1	1.72%	4	0.43%	58	100.00%	933	100.00%	0	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Early Voting	Lawrence Johnson	LIB	3	0.51%	4	0.43%	587	100.00%	933	100.00%	15	19	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 6A - Anahuac	Election Day Voting	Lawrence Johnson	LIB	0	0.00%	4	0.43%	288	100.00%	933	100.00%	4	19	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Absentee Voting	Jane Bland	REP	40	70.18%	695	76.63%	57	100.00%	907	100.00%	1	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Early Voting	Jane Bland	REP	451	78.98%	695	76.63%	571	100.00%	907	100.00%	31	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Election Day Voting	Jane Bland	REP	204	73.12%	695	76.63%	279	100.00%	907	100.00%	13	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Absentee Voting	Gordon Goodman	DEM	17	29.82%	212	23.37%	57	100.00%	907	100.00%	1	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Early Voting	Gordon Goodman	DEM	120	21.02%	212	23.37%	571	100.00%	907	100.00%	31	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 6A - Anahuac	Election Day Voting	Gordon Goodman	DEM	75	26.88%	212	23.37%	279	100.00%	907	100.00%	13	45	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Absentee Voting	Harvey Brown	REP	41	71.93%	692	76.55%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Early Voting	Harvey Brown	REP	446	78.38%	692	76.55%	569	100.00%	904	100.00%	33	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Election Day Voting	Harvey Brown	REP	205	73.74%	692	76.55%	278	100.00%	904	100.00%	14	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Absentee Voting	Sarah Beth Landau	DEM	16	28.07%	212	23.45%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Early Voting	Sarah Beth Landau	DEM	123	21.62%	212	23.45%	569	100.00%	904	100.00%	33	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Election Day Voting	Sarah Beth Landau	DEM	73	26.26%	212	23.45%	278	100.00%	904	100.00%	14	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Absentee Voting	Terry Yates	REP	40	70.18%	692	76.80%	57	100.00%	901	100.00%	1	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Early Voting	Terry Yates	REP	446	78.66%	692	76.80%	567	100.00%	901	100.00%	35	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Election Day Voting	Terry Yates	REP	206	74.37%	692	76.80%	277	100.00%	901	100.00%	15	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Absentee Voting	Julie Countiss	DEM	17	29.82%	209	23.20%	57	100.00%	901	100.00%	1	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Early Voting	Julie Countiss	DEM	121	21.34%	209	23.20%	567	100.00%	901	100.00%	35	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 6A - Anahuac	Election Day Voting	Julie Countiss	DEM	71	25.63%	209	23.20%	277	100.00%	901	100.00%	15	51	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Absentee Voting	Michael Massengale	REP	39	68.42%	684	75.66%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Early Voting	Michael Massengale	REP	447	78.28%	684	75.66%	571	100.00%	904	100.00%	31	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Election Day Voting	Michael Massengale	REP	198	71.74%	684	75.66%	276	100.00%	904	100.00%	16	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Absentee Voting	Richard Hightower	DEM	18	31.58%	220	24.34%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Early Voting	Richard Hightower	DEM	124	21.72%	220	24.34%	571	100.00%	904	100.00%	31	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Election Day Voting	Richard Hightower	DEM	78	28.26%	220	24.34%	276	100.00%	904	100.00%	16	48	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Absentee Voting	Jennifer Caughey	REP	40	70.18%	692	77.06%	57	100.00%	898	100.00%	1	54	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Early Voting	Jennifer Caughey	REP	448	79.43%	692	77.06%	564	100.00%	898	100.00%	38	54	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Election Day Voting	Jennifer Caughey	REP	204	73.65%	692	77.06%	277	100.00%	898	100.00%	15	54	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Absentee Voting	Peter Kelly	DEM	17	29.82%	206	22.94%	57	100.00%	898	100.00%	1	54	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Early Voting	Peter Kelly	DEM	116	20.57%	206	22.94%	564	100.00%	898	100.00%	38	54	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 9"	Precinct 6A - Anahuac	Election Day Voting	Peter Kelly	DEM	73	26.35%	206	22.94%	277	100.00%	898	100.00%	15	54	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Absentee Voting	Brett Busby	REP	41	71.93%	691	76.78%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Early Voting	Brett Busby	REP	444	78.31%	691	76.78%	567	100.00%	900	100.00%	35	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Election Day Voting	Brett Busby	REP	206	74.64%	691	76.78%	276	100.00%	900	100.00%	16	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Absentee Voting	Jerry Zimmerer	DEM	16	28.07%	209	23.22%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Early Voting	Jerry Zimmerer	DEM	123	21.69%	209	23.22%	567	100.00%	900	100.00%	35	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 3"	Precinct 6A - Anahuac	Election Day Voting	Jerry Zimmerer	DEM	70	25.36%	209	23.22%	276	100.00%	900	100.00%	16	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Absentee Voting	Marc Brown	REP	40	70.18%	695	76.88%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Early Voting	Marc Brown	REP	450	78.95%	695	76.88%	570	100.00%	904	100.00%	32	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Election Day Voting	Marc Brown	REP	205	74.01%	695	76.88%	277	100.00%	904	100.00%	15	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Absentee Voting	Charles Spain	DEM	17	29.82%	209	23.12%	57	100.00%	904	100.00%	1	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Early Voting	Charles Spain	DEM	120	21.05%	209	23.12%	570	100.00%	904	100.00%	32	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 4"	Precinct 6A - Anahuac	Election Day Voting	Charles Spain	DEM	72	25.99%	209	23.12%	277	100.00%	904	100.00%	15	48	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Absentee Voting	Martha Hill Jamison	REP	41	71.93%	691	76.78%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Early Voting	Martha Hill Jamison	REP	446	78.66%	691	76.78%	567	100.00%	900	100.00%	35	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Election Day Voting	Martha Hill Jamison	REP	204	73.91%	691	76.78%	276	100.00%	900	100.00%	16	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Absentee Voting	Frances Bourliot	DEM	16	28.07%	209	23.22%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Early Voting	Frances Bourliot	DEM	121	21.34%	209	23.22%	567	100.00%	900	100.00%	35	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 5"	Precinct 6A - Anahuac	Election Day Voting	Frances Bourliot	DEM	72	26.09%	209	23.22%	276	100.00%	900	100.00%	16	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Absentee Voting	Bill Boyce	REP	41	71.93%	688	76.44%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Early Voting	Bill Boyce	REP	443	78.27%	688	76.44%	566	100.00%	900	100.00%	36	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Election Day Voting	Bill Boyce	REP	204	73.65%	688	76.44%	277	100.00%	900	100.00%	15	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Absentee Voting	Meagan Hassan	DEM	16	28.07%	212	23.56%	57	100.00%	900	100.00%	1	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Early Voting	Meagan Hassan	DEM	123	21.73%	212	23.56%	566	100.00%	900	100.00%	36	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 6"	Precinct 6A - Anahuac	Election Day Voting	Meagan Hassan	DEM	73	26.35%	212	23.56%	277	100.00%	900	100.00%	15	52	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Absentee Voting	John Donovan	REP	41	71.93%	684	76.25%	57	100.00%	897	100.00%	1	55	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Early Voting	John Donovan	REP	440	78.01%	684	76.25%	564	100.00%	897	100.00%	38	55	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Election Day Voting	John Donovan	REP	203	73.55%	684	76.25%	276	100.00%	897	100.00%	16	55	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Absentee Voting	"Margaret ""Meg"" Poissant"	DEM	16	28.07%	213	23.75%	57	100.00%	897	100.00%	1	55	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Early Voting	"Margaret ""Meg"" Poissant"	DEM	124	21.99%	213	23.75%	564	100.00%	897	100.00%	38	55	0	0	0	0	0	0	0	0
"Justice, 14th Court of Appeals District, Place No. 8"	Precinct 6A - Anahuac	Election Day Voting	"Margaret ""Meg"" Poissant"	DEM	73	26.45%	213	23.75%	276	100.00%	897	100.00%	16	55	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 6A - Anahuac	Absentee Voting	Chap Cain	REP	44	100.00%	770	100.00%	44	100.00%	770	100.00%	14	182	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 6A - Anahuac	Early Voting	Chap Cain	REP	490	100.00%	770	100.00%	490	100.00%	770	100.00%	112	182	0	0	0	0	0	0	0	0
"District Judge, 253rd Judicial District"	Precinct 6A - Anahuac	Election Day Voting	Chap Cain	REP	236	100.00%	770	100.00%	236	100.00%	770	100.00%	56	182	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Absentee Voting	Jimmy Sylvia	REP	34	60.71%	603	64.70%	56	100.00%	932	100.00%	2	20	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Early Voting	Jimmy Sylvia	REP	382	65.30%	603	64.70%	585	100.00%	932	100.00%	17	20	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Election Day Voting	Jimmy Sylvia	REP	187	64.26%	603	64.70%	291	100.00%	932	100.00%	1	20	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Absentee Voting	"Jack Daniel Foster, Jr."	DEM	22	39.29%	329	35.30%	56	100.00%	932	100.00%	2	20	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Early Voting	"Jack Daniel Foster, Jr."	DEM	203	34.70%	329	35.30%	585	100.00%	932	100.00%	17	20	0	0	0	0	0	0	0	0
County Judge	Precinct 6A - Anahuac	Election Day Voting	"Jack Daniel Foster, Jr."	DEM	104	35.74%	329	35.30%	291	100.00%	932	100.00%	1	20	0	0	0	0	0	0	0	0
District Clerk	Precinct 6A - Anahuac	Absentee Voting	Patti L. Henry	REP	41	100.00%	723	100.00%	41	100.00%	723	100.00%	17	229	0	0	0	0	0	0	0	0
District Clerk	Precinct 6A - Anahuac	Early Voting	Patti L. Henry	REP	458	100.00%	723	100.00%	458	100.00%	723	100.00%	144	229	0	0	0	0	0	0	0	0
District Clerk	Precinct 6A - Anahuac	Election Day Voting	Patti L. Henry	REP	224	100.00%	723	100.00%	224	100.00%	723	100.00%	68	229	0	0	0	0	0	0	0	0
County Clerk	Precinct 6A - Anahuac	Absentee Voting	Heather H. Hawthorne	REP	44	100.00%	749	100.00%	44	100.00%	749	100.00%	14	203	0	0	0	0	0	0	0	0
County Clerk	Precinct 6A - Anahuac	Early Voting	Heather H. Hawthorne	REP	471	100.00%	749	100.00%	471	100.00%	749	100.00%	131	203	0	0	0	0	0	0	0	0
County Clerk	Precinct 6A - Anahuac	Election Day Voting	Heather H. Hawthorne	REP	234	100.00%	749	100.00%	234	100.00%	749	100.00%	58	203	0	0	0	0	0	0	0	0
County Treasurer	Precinct 6A - Anahuac	Absentee Voting	Nicole (Nikki) Whittington	REP	43	100.00%	795	100.00%	43	100.00%	795	100.00%	15	157	0	0	0	0	0	0	0	0
County Treasurer	Precinct 6A - Anahuac	Early Voting	Nicole (Nikki) Whittington	REP	502	100.00%	795	100.00%	502	100.00%	795	100.00%	100	157	0	0	0	0	0	0	0	0
County Treasurer	Precinct 6A - Anahuac	Election Day Voting	Nicole (Nikki) Whittington	REP	250	100.00%	795	100.00%	250	100.00%	795	100.00%	42	157	0	0	0	0	0	0	0	0
County Surveyor	Precinct 6A - Anahuac	Absentee Voting	Michael W. Chandler (W)		14	100.00%	34	100.00%	14	100.00%	34	100.00%	44	909	0	0	0	0	0	9	0	0
County Surveyor	Precinct 6A - Anahuac	Early Voting	Michael W. Chandler (W)		14	100.00%	34	100.00%	14	100.00%	34	100.00%	581	909	0	0	0	0	7	9	0	0
County Surveyor	Precinct 6A - Anahuac	Election Day Voting	Michael W. Chandler (W)		6	100.00%	34	100.00%	6	100.00%	34	100.00%	284	909	0	0	0	0	2	9	0	0
"County Commissioner, Precinct No. 2"	Precinct 6A - Anahuac	Absentee Voting	Mark Tice	REP	39	100.00%	712	100.00%	39	100.00%	712	100.00%	19	240	0	0	0	0	0	0	0	0
"County Commissioner, Precinct No. 2"	Precinct 6A - Anahuac	Early Voting	Mark Tice	REP	458	100.00%	712	100.00%	458	100.00%	712	100.00%	144	240	0	0	0	0	0	0	0	0
"County Commissioner, Precinct No. 2"	Precinct 6A - Anahuac	Election Day Voting	Mark Tice	REP	215	100.00%	712	100.00%	215	100.00%	712	100.00%	77	240	0	0	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 2"	Precinct 6A - Anahuac	Absentee Voting	Randy Van Deventer	REP	41	100.00%	758	100.00%	41	100.00%	758	100.00%	17	194	0	0	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 2"	Precinct 6A - Anahuac	Early Voting	Randy Van Deventer	REP	484	100.00%	758	100.00%	484	100.00%	758	100.00%	118	194	0	0	0	0	0	0	0	0
"Justice of the Peace, Precinct No. 2"	Precinct 6A - Anahuac	Election Day Voting	Randy Van Deventer	REP	233	100.00%	758	100.00%	233	100.00%	758	100.00%	59	194	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Absentee Voting	Republican Party REP	REP	3	75.00%	77	72.64%	4	100.00%	106	100.00%	2	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Early Voting	Republican Party REP	REP	60	75.00%	77	72.64%	80	100.00%	106	100.00%	37	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Election Day Voting	Republican Party REP	REP	14	63.64%	77	72.64%	22	100.00%	106	100.00%	14	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Absentee Voting	Democratic Party DEM	DEM	1	25.00%	29	27.36%	4	100.00%	106	100.00%	2	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Early Voting	Democratic Party DEM	DEM	20	25.00%	29	27.36%	80	100.00%	106	100.00%	37	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Election Day Voting	Democratic Party DEM	DEM	8	36.36%	29	27.36%	22	100.00%	106	100.00%	14	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Absentee Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	4	100.00%	106	100.00%	2	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Early Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	80	100.00%	106	100.00%	37	53	0	0	0	0	0	0	0	0
Straight Party	Precinct 6B - Anahuac/TBCD	Election Day Voting	Libertarian Party LIB	LIB	0	0.00%	0	0.00%	22	100.00%	106	100.00%	14	53	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Absentee Voting	Ted Cruz	REP	5	83.33%	117	74.52%	6	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Early Voting	Ted Cruz	REP	86	74.78%	117	74.52%	115	100.00%	157	100.00%	2	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Election Day Voting	Ted Cruz	REP	26	72.22%	117	74.52%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Absentee Voting	Beto O'Rourke	DEM	1	16.67%	39	24.84%	6	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Early Voting	Beto O'Rourke	DEM	29	25.22%	39	24.84%	115	100.00%	157	100.00%	2	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Election Day Voting	Beto O'Rourke	DEM	9	25.00%	39	24.84%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Absentee Voting	Neal M. Dikeman	LIB	0	0.00%	1	0.64%	6	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Early Voting	Neal M. Dikeman	LIB	0	0.00%	1	0.64%	115	100.00%	157	100.00%	2	2	0	0	0	0	0	0	0	0
United States Senator	Precinct 6B - Anahuac/TBCD	Election Day Voting	Neal M. Dikeman	LIB	1	2.78%	1	0.64%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Absentee Voting	Brian Babin	REP	3	75.00%	116	74.84%	4	100.00%	155	100.00%	2	4	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Early Voting	Brian Babin	REP	88	76.52%	116	74.84%	115	100.00%	155	100.00%	2	4	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Election Day Voting	Brian Babin	REP	25	69.44%	116	74.84%	36	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Absentee Voting	Dayna Steele	DEM	1	25.00%	39	25.16%	4	100.00%	155	100.00%	2	4	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Early Voting	Dayna Steele	DEM	27	23.48%	39	25.16%	115	100.00%	155	100.00%	2	4	0	0	0	0	0	0	0	0
"United States Representative, District No. 36"	Precinct 6B - Anahuac/TBCD	Election Day Voting	Dayna Steele	DEM	11	30.56%	39	25.16%	36	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Greg Abbott	REP	4	80.00%	121	77.07%	5	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Greg Abbott	REP	88	75.86%	121	77.07%	116	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Greg Abbott	REP	29	80.56%	121	77.07%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Lupe Valdez	DEM	1	20.00%	35	22.29%	5	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Lupe Valdez	DEM	27	23.28%	35	22.29%	116	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Lupe Valdez	DEM	7	19.44%	35	22.29%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Mark Jay Tippetts	LIB	0	0.00%	1	0.64%	5	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Mark Jay Tippetts	LIB	1	0.86%	1	0.64%	116	100.00%	157	100.00%	1	2	0	0	0	0	0	0	0	0
Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Mark Jay Tippetts	LIB	0	0.00%	1	0.64%	36	100.00%	157	100.00%	0	2	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Dan Patrick	REP	5	83.33%	110	70.97%	6	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Dan Patrick	REP	80	70.18%	110	70.97%	114	100.00%	155	100.00%	3	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Dan Patrick	REP	25	71.43%	110	70.97%	35	100.00%	155	100.00%	1	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Mike Collier	DEM	1	16.67%	43	27.74%	6	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Mike Collier	DEM	32	28.07%	43	27.74%	114	100.00%	155	100.00%	3	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Mike Collier	DEM	10	28.57%	43	27.74%	35	100.00%	155	100.00%	1	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Absentee Voting	Kerry Douglas McKennon	LIB	0	0.00%	2	1.29%	6	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Early Voting	Kerry Douglas McKennon	LIB	2	1.75%	2	1.29%	114	100.00%	155	100.00%	3	4	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 6B - Anahuac/TBCD	Election Day Voting	Kerry Douglas McKennon	LIB	0	0.00%	2	1.29%	35	100.00%	155	100.00%	1	4	0	0	0	0	0	0	0	0
Attorney General	Precinct 6B - Anahuac/TBCD	Absentee Voting	Ken Paxton	REP	4	66.67%	111	71.61%	6	100.00%	155	100.00%	0	4	0	0	0	0	0	0	0	0
Attorney General	Precinct 6B - Anahuac/TBCD	Early Voting	Ken Paxton	REP	84	73.68%	111	71.61%	114	100.00%	155	100.00%	3	4	0	0	0	0	0	0	0	0
