Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"United States Representative, District 13 - Vote for One",324,Election Day Voting,Calvin DeWeese,LIB,9,1.24%,32,1.20%,725,100.00%,2670,100.00%,6,22,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Absentee Voting,Greg Abbott,REP,228,80.28%,2186,81.84%,284,100.00%,2671,100.00%,5,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Early Voting,Greg Abbott,REP,1343,80.81%,2186,81.84%,1662,100.00%,2671,100.00%,10,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Election Day Voting,Greg Abbott,REP,615,84.83%,2186,81.84%,725,100.00%,2671,100.00%,6,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Absentee Voting,Lupe Valdez,DEM,56,19.72%,455,17.03%,284,100.00%,2671,100.00%,5,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Early Voting,Lupe Valdez,DEM,301,18.11%,455,17.03%,1662,100.00%,2671,100.00%,10,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Election Day Voting,Lupe Valdez,DEM,98,13.52%,455,17.03%,725,100.00%,2671,100.00%,6,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Absentee Voting,Mark Jay Tippetts,LIB,0,0.00%,30,1.12%,284,100.00%,2671,100.00%,5,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Early Voting,Mark Jay Tippetts,LIB,18,1.08%,30,1.12%,1662,100.00%,2671,100.00%,10,21,0,0,0,0,0,0,0,0
Governor - Vote for One,324,Election Day Voting,Mark Jay Tippetts,LIB,12,1.66%,30,1.12%,725,100.00%,2671,100.00%,6,21,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Absentee Voting,Dan Patrick,REP,215,75.97%,2060,77.36%,283,100.00%,2663,100.00%,6,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Early Voting,Dan Patrick,REP,1272,76.67%,2060,77.36%,1659,100.00%,2663,100.00%,13,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Election Day Voting,Dan Patrick,REP,573,79.47%,2060,77.36%,721,100.00%,2663,100.00%,10,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Absentee Voting,Mike Collier,DEM,61,21.55%,547,20.54%,283,100.00%,2663,100.00%,6,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Early Voting,Mike Collier,DEM,358,21.58%,547,20.54%,1659,100.00%,2663,100.00%,13,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Election Day Voting,Mike Collier,DEM,128,17.75%,547,20.54%,721,100.00%,2663,100.00%,10,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Absentee Voting,Kerry Douglas McKennon,LIB,7,2.47%,56,2.10%,283,100.00%,2663,100.00%,6,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Early Voting,Kerry Douglas McKennon,LIB,29,1.75%,56,2.10%,1659,100.00%,2663,100.00%,13,29,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,324,Election Day Voting,Kerry Douglas McKennon,LIB,20,2.77%,56,2.10%,721,100.00%,2663,100.00%,10,29,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Absentee Voting,Ken Paxton,REP,217,76.41%,2067,77.71%,284,100.00%,2660,100.00%,5,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Early Voting,Ken Paxton,REP,1268,76.57%,2067,77.71%,1656,100.00%,2660,100.00%,16,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Election Day Voting,Ken Paxton,REP,582,80.83%,2067,77.71%,720,100.00%,2660,100.00%,11,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Absentee Voting,Justin Nelson,DEM,62,21.83%,538,20.23%,284,100.00%,2660,100.00%,5,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Early Voting,Justin Nelson,DEM,350,21.14%,538,20.23%,1656,100.00%,2660,100.00%,16,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Election Day Voting,Justin Nelson,DEM,126,17.50%,538,20.23%,720,100.00%,2660,100.00%,11,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Absentee Voting,Michael Ray Harris,LIB,5,1.76%,55,2.07%,284,100.00%,2660,100.00%,5,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Early Voting,Michael Ray Harris,LIB,38,2.29%,55,2.07%,1656,100.00%,2660,100.00%,16,32,0,0,0,0,0,0,0,0
Attorney General - Vote for One,324,Election Day Voting,Michael Ray Harris,LIB,12,1.67%,55,2.07%,720,100.00%,2660,100.00%,11,32,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Absentee Voting,Glenn Hegar,REP,219,78.21%,2106,79.80%,280,100.00%,2639,100.00%,8,52,1,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Early Voting,Glenn Hegar,REP,1296,78.74%,2106,79.80%,1646,100.00%,2639,100.00%,26,52,0,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Election Day Voting,Glenn Hegar,REP,591,82.89%,2106,79.80%,713,100.00%,2639,100.00%,18,52,0,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Absentee Voting,Joi Chevalier,DEM,58,20.71%,466,17.66%,280,100.00%,2639,100.00%,8,52,1,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Early Voting,Joi Chevalier,DEM,306,18.59%,466,17.66%,1646,100.00%,2639,100.00%,26,52,0,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Election Day Voting,Joi Chevalier,DEM,102,14.31%,466,17.66%,713,100.00%,2639,100.00%,18,52,0,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Absentee Voting,Ben Sanders,LIB,3,1.07%,67,2.54%,280,100.00%,2639,100.00%,8,52,1,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Early Voting,Ben Sanders,LIB,44,2.67%,67,2.54%,1646,100.00%,2639,100.00%,26,52,0,1,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,324,Election Day Voting,Ben Sanders,LIB,20,2.81%,67,2.54%,713,100.00%,2639,100.00%,18,52,0,1,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Absentee Voting,George P. Bush,REP,224,79.43%,2130,80.47%,282,100.00%,2647,100.00%,7,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Early Voting,George P. Bush,REP,1310,79.54%,2130,80.47%,1647,100.00%,2647,100.00%,25,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Election Day Voting,George P. Bush,REP,596,83.01%,2130,80.47%,718,100.00%,2647,100.00%,13,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Absentee Voting,Miguel Suazo,DEM,53,18.79%,439,16.58%,282,100.00%,2647,100.00%,7,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Early Voting,Miguel Suazo,DEM,285,17.30%,439,16.58%,1647,100.00%,2647,100.00%,25,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Election Day Voting,Miguel Suazo,DEM,101,14.07%,439,16.58%,718,100.00%,2647,100.00%,13,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Absentee Voting,Matt Pina,LIB,5,1.77%,78,2.95%,282,100.00%,2647,100.00%,7,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Early Voting,Matt Pina,LIB,52,3.16%,78,2.95%,1647,100.00%,2647,100.00%,25,45,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,324,Election Day Voting,Matt Pina,LIB,21,2.92%,78,2.95%,718,100.00%,2647,100.00%,13,45,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Absentee Voting,Sid Miller,REP,215,75.97%,2092,79.18%,283,100.00%,2642,100.00%,6,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Early Voting,Sid Miller,REP,1294,78.66%,2092,79.18%,1645,100.00%,2642,100.00%,27,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Election Day Voting,Sid Miller,REP,583,81.65%,2092,79.18%,714,100.00%,2642,100.00%,17,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Absentee Voting,Kim Olson,DEM,64,22.61%,499,18.89%,283,100.00%,2642,100.00%,6,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Early Voting,Kim Olson,DEM,316,19.21%,499,18.89%,1645,100.00%,2642,100.00%,27,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Election Day Voting,Kim Olson,DEM,119,16.67%,499,18.89%,714,100.00%,2642,100.00%,17,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Absentee Voting,Richard Carpenter,LIB,4,1.41%,51,1.93%,283,100.00%,2642,100.00%,6,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Early Voting,Richard Carpenter,LIB,35,2.13%,51,1.93%,1645,100.00%,2642,100.00%,27,50,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,324,Election Day Voting,Richard Carpenter,LIB,12,1.68%,51,1.93%,714,100.00%,2642,100.00%,17,50,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Absentee Voting,Christi Craddick,REP,220,78.01%,2120,80.49%,282,100.00%,2634,100.00%,7,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Early Voting,Christi Craddick,REP,1306,79.59%,2120,80.49%,1641,100.00%,2634,100.00%,31,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Election Day Voting,Christi Craddick,REP,594,83.54%,2120,80.49%,711,100.00%,2634,100.00%,20,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Absentee Voting,Roman McAllen,DEM,56,19.86%,449,17.05%,282,100.00%,2634,100.00%,7,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Early Voting,Roman McAllen,DEM,295,17.98%,449,17.05%,1641,100.00%,2634,100.00%,31,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Election Day Voting,Roman McAllen,DEM,98,13.78%,449,17.05%,711,100.00%,2634,100.00%,20,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Absentee Voting,Mike Wright,LIB,6,2.13%,65,2.47%,282,100.00%,2634,100.00%,7,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Early Voting,Mike Wright,LIB,40,2.44%,65,2.47%,1641,100.00%,2634,100.00%,31,58,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,324,Election Day Voting,Mike Wright,LIB,19,2.67%,65,2.47%,711,100.00%,2634,100.00%,20,58,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Absentee Voting,Jimmy Blacklock,REP,218,78.14%,2132,80.88%,279,100.00%,2636,100.00%,10,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Early Voting,Jimmy Blacklock,REP,1315,80.18%,2132,80.88%,1640,100.00%,2636,100.00%,32,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Election Day Voting,Jimmy Blacklock,REP,599,83.54%,2132,80.88%,717,100.00%,2636,100.00%,14,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Absentee Voting,Steven Kirkland,DEM,61,21.86%,504,19.12%,279,100.00%,2636,100.00%,10,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Early Voting,Steven Kirkland,DEM,325,19.82%,504,19.12%,1640,100.00%,2636,100.00%,32,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",324,Election Day Voting,Steven Kirkland,DEM,118,16.46%,504,19.12%,717,100.00%,2636,100.00%,14,56,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Absentee Voting,John Devine,REP,220,78.85%,2127,80.97%,279,100.00%,2627,100.00%,10,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Early Voting,John Devine,REP,1308,79.95%,2127,80.97%,1636,100.00%,2627,100.00%,36,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Election Day Voting,John Devine,REP,599,84.13%,2127,80.97%,712,100.00%,2627,100.00%,19,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Absentee Voting,R. K. Sandill,DEM,59,21.15%,500,19.03%,279,100.00%,2627,100.00%,10,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Early Voting,R. K. Sandill,DEM,328,20.05%,500,19.03%,1636,100.00%,2627,100.00%,36,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",324,Election Day Voting,R. K. Sandill,DEM,113,15.87%,500,19.03%,712,100.00%,2627,100.00%,19,65,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Absentee Voting,Jeff Brown,REP,221,78.65%,2114,80.32%,281,100.00%,2632,100.00%,8,60,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Early Voting,Jeff Brown,REP,1301,79.47%,2114,80.32%,1637,100.00%,2632,100.00%,35,60,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Election Day Voting,Jeff Brown,REP,592,82.91%,2114,80.32%,714,100.00%,2632,100.00%,17,60,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Absentee Voting,Kathy Cheng,DEM,60,21.35%,518,19.68%,281,100.00%,2632,100.00%,8,60,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Early Voting,Kathy Cheng,DEM,336,20.53%,518,19.68%,1637,100.00%,2632,100.00%,35,60,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",324,Election Day Voting,Kathy Cheng,DEM,122,17.09%,518,19.68%,714,100.00%,2632,100.00%,17,60,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Absentee Voting,Sharon Keller,REP,220,78.01%,2113,80.16%,282,100.00%,2636,100.00%,7,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Early Voting,Sharon Keller,REP,1298,79.19%,2113,80.16%,1639,100.00%,2636,100.00%,33,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Election Day Voting,Sharon Keller,REP,595,83.22%,2113,80.16%,715,100.00%,2636,100.00%,16,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Absentee Voting,Maria T. (Terri) Jackson,DEM,58,20.57%,475,18.02%,282,100.00%,2636,100.00%,7,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Early Voting,Maria T. (Terri) Jackson,DEM,310,18.91%,475,18.02%,1639,100.00%,2636,100.00%,33,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Election Day Voting,Maria T. (Terri) Jackson,DEM,107,14.97%,475,18.02%,715,100.00%,2636,100.00%,16,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Absentee Voting,William Bryan Strange III,LIB,4,1.42%,48,1.82%,282,100.00%,2636,100.00%,7,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Early Voting,William Bryan Strange III,LIB,31,1.89%,48,1.82%,1639,100.00%,2636,100.00%,33,56,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",324,Election Day Voting,William Bryan Strange III,LIB,13,1.82%,48,1.82%,715,100.00%,2636,100.00%,16,56,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Absentee Voting,Barbara Parker Hervey,REP,221,78.65%,2146,81.47%,281,100.00%,2634,100.00%,8,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Early Voting,Barbara Parker Hervey,REP,1323,80.72%,2146,81.47%,1639,100.00%,2634,100.00%,33,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Election Day Voting,Barbara Parker Hervey,REP,602,84.31%,2146,81.47%,714,100.00%,2634,100.00%,17,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Absentee Voting,Ramona Franklin,DEM,60,21.35%,488,18.53%,281,100.00%,2634,100.00%,8,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Early Voting,Ramona Franklin,DEM,316,19.28%,488,18.53%,1639,100.00%,2634,100.00%,33,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",324,Election Day Voting,Ramona Franklin,DEM,112,15.69%,488,18.53%,714,100.00%,2634,100.00%,17,58,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Absentee Voting,Michelle Slaughter,REP,231,90.23%,2248,90.21%,256,100.00%,2492,100.00%,33,200,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Early Voting,Michelle Slaughter,REP,1388,89.15%,2248,90.21%,1557,100.00%,2492,100.00%,115,200,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Election Day Voting,Michelle Slaughter,REP,629,92.64%,2248,90.21%,679,100.00%,2492,100.00%,52,200,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Absentee Voting,Mark Ash,LIB,25,9.77%,244,9.79%,256,100.00%,2492,100.00%,33,200,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Early Voting,Mark Ash,LIB,169,10.85%,244,9.79%,1557,100.00%,2492,100.00%,115,200,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",324,Election Day Voting,Mark Ash,LIB,50,7.36%,244,9.79%,679,100.00%,2492,100.00%,52,200,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Absentee Voting,Kel Seliger,REP,229,90.87%,2261,89.54%,252,100.00%,2525,100.00%,37,167,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Early Voting,Kel Seliger,REP,1410,89.02%,2261,89.54%,1584,100.00%,2525,100.00%,88,167,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Election Day Voting,Kel Seliger,REP,622,90.28%,2261,89.54%,689,100.00%,2525,100.00%,42,167,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Absentee Voting,Jack B. Westbrook,LIB,23,9.13%,264,10.46%,252,100.00%,2525,100.00%,37,167,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Early Voting,Jack B. Westbrook,LIB,174,10.98%,264,10.46%,1584,100.00%,2525,100.00%,88,167,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",324,Election Day Voting,Jack B. Westbrook,LIB,67,9.72%,264,10.46%,689,100.00%,2525,100.00%,42,167,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",324,Absentee Voting,Four Price,REP,221,100.00%,2381,100.00%,221,100.00%,2381,100.00%,68,311,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",324,Early Voting,Four Price,REP,1493,100.00%,2381,100.00%,1493,100.00%,2381,100.00%,179,311,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",324,Election Day Voting,Four Price,REP,667,100.00%,2381,100.00%,667,100.00%,2381,100.00%,64,311,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",324,Absentee Voting,Judy Parker,REP,237,100.00%,2329,100.00%,237,100.00%,2329,100.00%,52,363,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",324,Early Voting,Judy Parker,REP,1443,100.00%,2329,100.00%,1443,100.00%,2329,100.00%,229,363,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",324,Election Day Voting,Judy Parker,REP,649,100.00%,2329,100.00%,649,100.00%,2329,100.00%,82,363,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",324,Absentee Voting,Pat Pirtle,REP,240,100.00%,2333,100.00%,240,100.00%,2333,100.00%,49,359,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",324,Early Voting,Pat Pirtle,REP,1440,100.00%,2333,100.00%,1440,100.00%,2333,100.00%,232,359,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",324,Election Day Voting,Pat Pirtle,REP,653,100.00%,2333,100.00%,653,100.00%,2333,100.00%,78,359,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",324,Absentee Voting,Dan L. Schaap,REP,236,100.00%,2328,100.00%,236,100.00%,2328,100.00%,53,364,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",324,Early Voting,Dan L. Schaap,REP,1442,100.00%,2328,100.00%,1442,100.00%,2328,100.00%,230,364,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",324,Election Day Voting,Dan L. Schaap,REP,650,100.00%,2328,100.00%,650,100.00%,2328,100.00%,81,364,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",324,Absentee Voting,John B. Board,REP,236,100.00%,2327,100.00%,236,100.00%,2327,100.00%,53,365,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",324,Early Voting,John B. Board,REP,1440,100.00%,2327,100.00%,1440,100.00%,2327,100.00%,232,365,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",324,Election Day Voting,John B. Board,REP,651,100.00%,2327,100.00%,651,100.00%,2327,100.00%,80,365,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",324,Absentee Voting,Ana Elizabeth Estevez,REP,238,100.00%,2336,100.00%,238,100.00%,2336,100.00%,51,356,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",324,Early Voting,Ana Elizabeth Estevez,REP,1451,100.00%,2336,100.00%,1451,100.00%,2336,100.00%,221,356,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",324,Election Day Voting,Ana Elizabeth Estevez,REP,647,100.00%,2336,100.00%,647,100.00%,2336,100.00%,84,356,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",324,Absentee Voting,Pamela Cook Sirmon,REP,218,100.00%,2305,100.00%,218,100.00%,2305,100.00%,71,387,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",324,Early Voting,Pamela Cook Sirmon,REP,1439,100.00%,2305,100.00%,1439,100.00%,2305,100.00%,233,387,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",324,Election Day Voting,Pamela Cook Sirmon,REP,648,100.00%,2305,100.00%,648,100.00%,2305,100.00%,83,387,0,0,0,0,0,0,0,0
County Judge - Vote for One,324,Absentee Voting,Nancy Tanner,REP,220,100.00%,2331,100.00%,220,100.00%,2331,100.00%,69,361,0,0,0,0,0,0,0,0
County Judge - Vote for One,324,Early Voting,Nancy Tanner,REP,1458,100.00%,2331,100.00%,1458,100.00%,2331,100.00%,214,361,0,0,0,0,0,0,0,0
County Judge - Vote for One,324,Election Day Voting,Nancy Tanner,REP,653,100.00%,2331,100.00%,653,100.00%,2331,100.00%,78,361,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",324,Absentee Voting,Walt Weaver,REP,216,100.00%,2311,100.00%,216,100.00%,2311,100.00%,73,381,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",324,Early Voting,Walt Weaver,REP,1446,100.00%,2311,100.00%,1446,100.00%,2311,100.00%,226,381,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",324,Election Day Voting,Walt Weaver,REP,649,100.00%,2311,100.00%,649,100.00%,2311,100.00%,82,381,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",324,Absentee Voting,Matt Hand,REP,216,100.00%,2308,100.00%,216,100.00%,2308,100.00%,73,384,0,0,0,0,0,0,0,0
