political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,12,4186,DISTRICT CLERK,Margaret Meece,REP,57,82
Brazos County,5/24/2022,Primary Runoff,,,13,1966,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,13,9
Brazos County,5/24/2022,Primary Runoff,,,13,1966,LIEUTENANT GOVERNOR,Mike Collier,DEM,17,8
Brazos County,5/24/2022,Primary Runoff,,,13,1966,ATTORNEY GENERAL,Ken Paxton,REP,57,69
Brazos County,5/24/2022,Primary Runoff,,,13,1966,ATTORNEY GENERAL,George P. Bush,REP,49,40
Brazos County,5/24/2022,Primary Runoff,,,13,1966,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,15,14
Brazos County,5/24/2022,Primary Runoff,,,13,1966,ATTORNEY GENERAL,Joe Jaworski,DEM,15,3
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,27,10
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,3,6
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,28,34
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,69,63
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,13,12
Brazos County,5/24/2022,Primary Runoff,,,13,1966,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,17,4
Brazos County,5/24/2022,Primary Runoff,,,13,1966,RAILROAD COMMISSIONER,Wayne Christian,REP,56,50
Brazos County,5/24/2022,Primary Runoff,,,13,1966,RAILROAD COMMISSIONER,Sarah Stogner,REP,41,51
Brazos County,5/24/2022,Primary Runoff,,,13,1966,DISTRICT CLERK,Gabriel Garcia,REP,74,68
Brazos County,5/24/2022,Primary Runoff,,,13,1966,DISTRICT CLERK,Margaret Meece,REP,32,39
Brazos County,5/24/2022,Primary Runoff,,,13,1966,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,48,37
Brazos County,5/24/2022,Primary Runoff,,,13,1966,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,58,70
Brazos County,5/24/2022,Primary Runoff,,,14,3054,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,25,28
Brazos County,5/24/2022,Primary Runoff,,,14,3054,LIEUTENANT GOVERNOR,Mike Collier,DEM,29,24
Brazos County,5/24/2022,Primary Runoff,,,14,3054,ATTORNEY GENERAL,Ken Paxton,REP,19,15
Brazos County,5/24/2022,Primary Runoff,,,14,3054,ATTORNEY GENERAL,George P. Bush,REP,0,6
Brazos County,5/24/2022,Primary Runoff,,,14,3054,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,38,46
Brazos County,5/24/2022,Primary Runoff,,,14,3054,ATTORNEY GENERAL,Joe Jaworski,DEM,15,7
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,28,29
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,27,24
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,10,13
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,9,8
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,37,37
Brazos County,5/24/2022,Primary Runoff,,,14,3054,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,17,15
Brazos County,5/24/2022,Primary Runoff,,,14,3054,RAILROAD COMMISSIONER,Wayne Christian,REP,15,13
Brazos County,5/24/2022,Primary Runoff,,,14,3054,RAILROAD COMMISSIONER,Sarah Stogner,REP,4,8
Brazos County,5/24/2022,Primary Runoff,,,14,3054,DISTRICT CLERK,Gabriel Garcia,REP,10,14
Brazos County,5/24/2022,Primary Runoff,,,14,3054,DISTRICT CLERK,Margaret Meece,REP,8,7
Brazos County,5/24/2022,Primary Runoff,,,14,3054,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,37,18
Brazos County,5/24/2022,Primary Runoff,,,14,3054,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,21,34
Brazos County,5/24/2022,Primary Runoff,,,14,3054,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,21,20
Brazos County,5/24/2022,Primary Runoff,,,14,3054,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,36,34
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,26,5
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,LIEUTENANT GOVERNOR,Mike Collier,DEM,12,18
Brazos County,5/24/2022,Primary Runoff,,,15,2531,ATTORNEY GENERAL,Ken Paxton,REP,115,62
Brazos County,5/24/2022,Primary Runoff,,,15,2531,ATTORNEY GENERAL,George P. Bush,REP,90,63
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,24,17
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,ATTORNEY GENERAL,Joe Jaworski,DEM,14,6
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,34,18
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,4,4
Brazos County,5/24/2022,Primary Runoff,,,15,2531,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,60,43
Brazos County,5/24/2022,Primary Runoff,,,15,2531,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,129,73
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,17,9
Brazos County,5/24/2022,Primary Runoff,1,1,15,2531,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,21,14
Brazos County,5/24/2022,Primary Runoff,,,15,2531,RAILROAD COMMISSIONER,Wayne Christian,REP,113,56
Brazos County,5/24/2022,Primary Runoff,,,15,2531,RAILROAD COMMISSIONER,Sarah Stogner,REP,78,61
Brazos County,5/24/2022,Primary Runoff,,,15,2531,DISTRICT CLERK,Gabriel Garcia,REP,117,80
Brazos County,5/24/2022,Primary Runoff,,,15,2531,DISTRICT CLERK,Margaret Meece,REP,89,43
Brazos County,5/24/2022,Primary Runoff,,,15,2531,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,126,56
Brazos County,5/24/2022,Primary Runoff,,,15,2531,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,79,69
Brazos County,5/24/2022,Primary Runoff,,,16,1418,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,24,17
Brazos County,5/24/2022,Primary Runoff,,,16,1418,LIEUTENANT GOVERNOR,Mike Collier,DEM,11,8
Brazos County,5/24/2022,Primary Runoff,,,16,1418,ATTORNEY GENERAL,Ken Paxton,REP,4,7
Brazos County,5/24/2022,Primary Runoff,,,16,1418,ATTORNEY GENERAL,George P. Bush,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,16,1418,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,27,22
Brazos County,5/24/2022,Primary Runoff,,,16,1418,ATTORNEY GENERAL,Joe Jaworski,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,18,16
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,17,10
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,5,8
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,26,19
Brazos County,5/24/2022,Primary Runoff,,,16,1418,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,8,6
Brazos County,5/24/2022,Primary Runoff,,,16,1418,RAILROAD COMMISSIONER,Wayne Christian,REP,8,4
Brazos County,5/24/2022,Primary Runoff,,,16,1418,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,4
Brazos County,5/24/2022,Primary Runoff,,,16,1418,DISTRICT CLERK,Gabriel Garcia,REP,6,3
Brazos County,5/24/2022,Primary Runoff,,,16,1418,DISTRICT CLERK,Margaret Meece,REP,3,5
Brazos County,5/24/2022,Primary Runoff,,,16,1418,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,13,10
Brazos County,5/24/2022,Primary Runoff,,,16,1418,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,24,16
Brazos County,5/24/2022,Primary Runoff,,,16,1418,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,10,7
Brazos County,5/24/2022,Primary Runoff,,,16,1418,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,27,21
Brazos County,5/24/2022,Primary Runoff,,,17,3246,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,41,37
Brazos County,5/24/2022,Primary Runoff,,,17,3246,LIEUTENANT GOVERNOR,Mike Collier,DEM,51,26
Brazos County,5/24/2022,Primary Runoff,,,17,3246,ATTORNEY GENERAL,Ken Paxton,REP,41,38
Brazos County,5/24/2022,Primary Runoff,,,17,3246,ATTORNEY GENERAL,George P. Bush,REP,24,33
Brazos County,5/24/2022,Primary Runoff,,,17,3246,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,63,52
Brazos County,5/24/2022,Primary Runoff,,,17,3246,ATTORNEY GENERAL,Joe Jaworski,DEM,30,10
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,70,33
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,21,29
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,21,30
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,40,33
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,54,43
Brazos County,5/24/2022,Primary Runoff,,,17,3246,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,36,17
Brazos County,5/24/2022,Primary Runoff,,,17,3246,RAILROAD COMMISSIONER,Wayne Christian,REP,33,39
Brazos County,5/24/2022,Primary Runoff,,,17,3246,RAILROAD COMMISSIONER,Sarah Stogner,REP,29,28
Brazos County,5/24/2022,Primary Runoff,,,17,3246,DISTRICT CLERK,Gabriel Garcia,REP,34,43
Brazos County,5/24/2022,Primary Runoff,,,17,3246,DISTRICT CLERK,Margaret Meece,REP,31,27
Brazos County,5/24/2022,Primary Runoff,,,17,3246,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,29,24
Brazos County,5/24/2022,Primary Runoff,,,17,3246,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,66,42
Brazos County,5/24/2022,Primary Runoff,,,17,3246,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,33,21
Brazos County,5/24/2022,Primary Runoff,,,17,3246,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,65,45
Brazos County,5/24/2022,Primary Runoff,,,18,556,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,31,3
Brazos County,5/24/2022,Primary Runoff,,,18,556,LIEUTENANT GOVERNOR,Mike Collier,DEM,15,4
Brazos County,5/24/2022,Primary Runoff,,,18,556,ATTORNEY GENERAL,Ken Paxton,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,18,556,ATTORNEY GENERAL,George P. Bush,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,18,556,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,34,5
Brazos County,5/24/2022,Primary Runoff,,,18,556,ATTORNEY GENERAL,Joe Jaworski,DEM,11,3
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,32,4
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,13,4
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,1,3
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,24,6
Brazos County,5/24/2022,Primary Runoff,,,18,556,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,20,2
Brazos County,5/24/2022,Primary Runoff,,,18,556,RAILROAD COMMISSIONER,Wayne Christian,REP,3,2
Brazos County,5/24/2022,Primary Runoff,,,18,556,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,1
Brazos County,5/24/2022,Primary Runoff,,,18,556,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,18,556,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,18,556,DISTRICT CLERK,Gabriel Garcia,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,18,556,DISTRICT CLERK,Margaret Meece,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,18,556,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,25,1
Brazos County,5/24/2022,Primary Runoff,,,18,556,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,21,7
Brazos County,5/24/2022,Primary Runoff,,,18,556,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,22,3
Brazos County,5/24/2022,Primary Runoff,,,18,556,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,25,5
Brazos County,5/24/2022,Primary Runoff,,,19,409,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,11,0
Brazos County,5/24/2022,Primary Runoff,,,19,409,LIEUTENANT GOVERNOR,Mike Collier,DEM,5,3
Brazos County,5/24/2022,Primary Runoff,,,19,409,ATTORNEY GENERAL,Ken Paxton,REP,10,5
Brazos County,5/24/2022,Primary Runoff,,,19,409,ATTORNEY GENERAL,George P. Bush,REP,3,7
Brazos County,5/24/2022,Primary Runoff,,,19,409,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,13,2
Brazos County,5/24/2022,Primary Runoff,,,19,409,ATTORNEY GENERAL,Joe Jaworski,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,8,3
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,8,0
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,6,4
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,7,8
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,13,2
Brazos County,5/24/2022,Primary Runoff,,,19,409,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,19,409,RAILROAD COMMISSIONER,Wayne Christian,REP,8,5
Brazos County,5/24/2022,Primary Runoff,,,19,409,RAILROAD COMMISSIONER,Sarah Stogner,REP,5,6
Brazos County,5/24/2022,Primary Runoff,,,19,409,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,8,6
Brazos County,5/24/2022,Primary Runoff,,,19,409,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,5,5
Brazos County,5/24/2022,Primary Runoff,,,19,409,DISTRICT CLERK,Gabriel Garcia,REP,6,5
Brazos County,5/24/2022,Primary Runoff,,,19,409,DISTRICT CLERK,Margaret Meece,REP,7,7
Brazos County,5/24/2022,Primary Runoff,,,19,409,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,11,2
Brazos County,5/24/2022,Primary Runoff,,,19,409,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,5,1
Brazos County,5/24/2022,Primary Runoff,,,19,409,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,13,3
Brazos County,5/24/2022,Primary Runoff,,,19,409,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,20,3112,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,20,3112,ATTORNEY GENERAL,Ken Paxton,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,ATTORNEY GENERAL,George P. Bush,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,20,3112,ATTORNEY GENERAL,Joe Jaworski,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,20,3112,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,20,3112,RAILROAD COMMISSIONER,Wayne Christian,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,RAILROAD COMMISSIONER,Sarah Stogner,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,DISTRICT CLERK,Gabriel Garcia,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,20,3112,DISTRICT CLERK,Margaret Meece,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,21,1368,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,21,1368,LIEUTENANT GOVERNOR,Mike Collier,DEM,5,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,ATTORNEY GENERAL,Ken Paxton,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,ATTORNEY GENERAL,George P. Bush,REP,2,3
Brazos County,5/24/2022,Primary Runoff,,,21,1368,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,21,1368,ATTORNEY GENERAL,Joe Jaworski,DEM,4,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,21,1368,RAILROAD COMMISSIONER,Wayne Christian,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,RAILROAD COMMISSIONER,Sarah Stogner,REP,5,2
Brazos County,5/24/2022,Primary Runoff,,,21,1368,DISTRICT CLERK,Gabriel Garcia,REP,1,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,DISTRICT CLERK,Margaret Meece,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,21,1368,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,22,403,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,LIEUTENANT GOVERNOR,Mike Collier,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,ATTORNEY GENERAL,Ken Paxton,REP,3,7
Brazos County,5/24/2022,Primary Runoff,,,22,403,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,ATTORNEY GENERAL,Joe Jaworski,DEM,5,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,7,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,5
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,22,403,RAILROAD COMMISSIONER,Wayne Christian,REP,3,6
Brazos County,5/24/2022,Primary Runoff,,,22,403,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,22,403,DISTRICT CLERK,Gabriel Garcia,REP,3,6
Brazos County,5/24/2022,Primary Runoff,,,22,403,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,22,403,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,0,3
Brazos County,5/24/2022,Primary Runoff,,,22,403,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,2,4
Brazos County,5/24/2022,Primary Runoff,,,23,85,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,ATTORNEY GENERAL,Ken Paxton,REP,5,1
Brazos County,5/24/2022,Primary Runoff,,,23,85,ATTORNEY GENERAL,George P. Bush,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,23,85,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,RAILROAD COMMISSIONER,Wayne Christian,REP,3,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,RAILROAD COMMISSIONER,Sarah Stogner,REP,2,3
Brazos County,5/24/2022,Primary Runoff,,,23,85,DISTRICT CLERK,Gabriel Garcia,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,23,85,DISTRICT CLERK,Margaret Meece,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,23,85,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,24,2039,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,10,10
Brazos County,5/24/2022,Primary Runoff,,,24,2039,LIEUTENANT GOVERNOR,Mike Collier,DEM,25,12
Brazos County,5/24/2022,Primary Runoff,2,1,24,2039,ATTORNEY GENERAL,Ken Paxton,REP,43,30
Brazos County,5/24/2022,Primary Runoff,2,1,24,2039,ATTORNEY GENERAL,George P. Bush,REP,43,30
Brazos County,5/24/2022,Primary Runoff,,,24,2039,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,14,15
Brazos County,5/24/2022,Primary Runoff,,,24,2039,ATTORNEY GENERAL,Joe Jaworski,DEM,21,7
