COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,"DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70",DEM County Chair,DEM County Chair,DEM County Chair,DEM County Chair,"DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28",
COLN,0169,PCT 169,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0170,PCT 170,1858,53,9,0,4,5,0,0,4,5,0,0,2,7,0,0,4,5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,
COLN,0170,PCT 170,1858,39,14,0,5,9,0,0,6,8,0,0,4,10,0,0,10,4,0,0,0,0,0,0,6,7,0,1,0,0,0,0,
COLN,0170,PCT 170,1858,12,4,0,1,3,0,0,4,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
COLN,0170,PCT 170,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0170,PCT 170,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0171,PCT 171,2363,47,9,0,5,4,0,0,3,6,0,0,2,7,0,0,8,1,0,0,0,0,0,0,4,4,0,1,0,0,0,0,
COLN,0171,PCT 171,2363,60,24,0,11,13,0,0,14,10,0,0,8,16,0,0,11,13,0,0,0,0,0,0,15,9,0,0,0,0,0,0,
COLN,0171,PCT 171,2363,23,7,0,3,4,0,0,1,6,0,0,0,7,0,0,5,1,0,1,0,0,0,0,3,3,0,1,0,0,0,0,
COLN,0171,PCT 171,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0171,PCT 171,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0172,PCT 172,5760,202,25,0,13,12,0,0,17,8,0,0,8,17,0,0,13,12,0,0,0,0,0,0,15,10,0,0,0,0,0,0,
COLN,0172,PCT 172,5760,136,38,0,15,22,0,1,22,15,0,1,13,23,0,2,21,16,0,1,0,0,0,0,25,13,0,0,0,0,0,0,
COLN,0172,PCT 172,5760,31,10,0,2,8,0,0,6,4,0,0,4,6,0,0,7,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,
COLN,0172,PCT 172,5760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0172,PCT 172,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0173,PCT 173,644,40,4,0,1,3,0,0,1,3,0,0,0,4,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
COLN,0173,PCT 173,644,61,7,0,4,3,0,0,4,3,0,0,1,5,0,1,3,4,0,0,0,0,0,0,5,1,0,1,0,0,0,0,
COLN,0173,PCT 173,644,10,2,0,0,2,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0173,PCT 173,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0173,PCT 173,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0174,PCT 174,4428,108,35,0,20,15,0,0,22,12,0,1,13,17,0,5,11,21,0,3,0,0,0,0,22,13,0,0,0,0,0,0,
COLN,0174,PCT 174,4428,80,29,0,16,12,0,1,21,7,0,1,14,14,0,1,14,15,0,0,0,0,0,0,17,12,0,0,0,0,0,0,
COLN,0174,PCT 174,4428,16,7,0,3,4,0,0,6,1,0,0,3,4,0,0,5,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,
COLN,0174,PCT 174,4428,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0174,PCT 174,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0175,PCT 175,1914,72,13,1,5,8,0,0,7,6,0,0,3,10,0,0,10,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,
COLN,0175,PCT 175,1914,73,22,0,7,15,0,0,10,12,0,0,8,12,0,2,11,11,0,0,0,0,0,0,10,12,0,0,0,0,0,0,
COLN,0175,PCT 175,1914,11,2,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0175,PCT 175,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0175,PCT 175,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0176,PCT 176,3939,63,26,0,16,10,0,0,14,12,0,0,6,19,0,1,13,12,0,1,0,0,0,0,16,9,0,1,0,0,0,0,
COLN,0176,PCT 176,3939,37,14,0,6,8,0,0,7,7,0,0,7,7,0,0,8,6,0,0,0,0,0,0,8,5,0,1,0,0,0,0,
COLN,0176,PCT 176,3939,16,5,0,0,5,0,0,1,4,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
COLN,0176,PCT 176,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0176,PCT 176,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0177,PCT 177,3074,104,22,0,10,12,0,0,19,3,0,0,4,18,0,0,13,9,0,0,0,0,0,0,12,8,0,2,0,0,0,0,
COLN,0177,PCT 177,3074,104,9,0,1,8,0,0,8,1,0,0,4,5,0,0,6,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,
COLN,0177,PCT 177,3074,12,3,0,0,3,0,0,1,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
COLN,0177,PCT 177,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0177,PCT 177,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0178,PCT 178,2913,70,11,0,6,5,0,0,11,0,0,0,4,7,0,0,6,5,0,0,0,0,0,0,5,6,0,0,0,0,0,0,
COLN,0178,PCT 178,2913,73,17,0,7,10,0,0,11,6,0,0,5,12,0,0,7,10,0,0,0,0,0,0,9,8,0,0,0,0,0,0,
COLN,0178,PCT 178,2913,11,5,0,1,4,0,0,4,1,0,0,1,4,0,0,3,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,
COLN,0178,PCT 178,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0178,PCT 178,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0179,PCT 179,4630,330,30,0,7,20,0,3,10,19,0,1,3,20,0,7,23,4,0,3,0,0,0,0,14,13,0,3,0,0,0,0,
COLN,0179,PCT 179,4630,463,57,0,21,36,0,0,28,29,0,0,10,45,0,2,42,14,0,1,0,0,0,0,32,24,0,1,0,0,0,0,
COLN,0179,PCT 179,4630,124,27,0,10,17,0,0,16,11,0,0,7,19,0,1,20,4,0,3,0,0,0,0,12,15,0,0,0,0,0,0,
COLN,0179,PCT 179,4630,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0179,PCT 179,4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0180,PCT 180,3187,100,25,0,11,14,0,0,18,7,0,0,8,17,0,0,12,13,0,0,0,0,0,0,19,5,0,1,0,0,0,0,
COLN,0180,PCT 180,3187,134,33,0,15,17,0,1,22,10,0,1,14,19,0,0,11,21,0,1,0,0,0,0,20,12,0,1,0,0,0,0,
COLN,0180,PCT 180,3187,6,4,0,1,3,0,0,2,2,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
COLN,0180,PCT 180,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0180,PCT 180,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0181,PCT 181,2463,59,8,0,5,2,0,1,7,1,0,0,3,4,0,1,1,7,0,0,0,0,0,0,2,4,0,2,0,0,0,0,
COLN,0181,PCT 181,2463,67,16,0,8,8,0,0,9,7,0,0,6,10,0,0,7,9,0,0,0,0,0,0,10,6,0,0,0,0,0,0,
COLN,0181,PCT 181,2463,12,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
COLN,0181,PCT 181,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0181,PCT 181,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0182,PCT 182,3790,129,36,1,13,23,0,0,24,11,0,1,12,20,0,4,17,14,0,5,0,0,0,0,24,10,0,2,0,0,0,0,
COLN,0182,PCT 182,3790,152,41,0,10,30,0,1,17,21,0,3,9,26,0,6,30,9,0,2,0,0,0,0,21,15,0,5,0,0,0,0,
COLN,0182,PCT 182,3790,26,10,0,5,5,0,0,6,4,0,0,3,6,0,1,5,4,0,1,0,0,0,0,5,4,0,1,0,0,0,0,
COLN,0182,PCT 182,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0182,PCT 182,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0183,PCT 183,114,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0183,PCT 183,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0183,PCT 183,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0183,PCT 183,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0183,PCT 183,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0184,PCT 184,3138,48,11,0,5,6,0,0,8,3,0,0,4,7,0,0,7,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,
COLN,0184,PCT 184,3138,36,11,0,5,6,0,0,5,6,0,0,3,7,0,1,8,2,0,1,0,0,0,0,7,4,0,0,0,0,0,0,
COLN,0184,PCT 184,3138,15,7,0,3,4,0,0,4,3,0,0,2,5,0,0,3,4,0,0,0,0,0,0,2,3,0,2,0,0,0,0,
COLN,0184,PCT 184,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0184,PCT 184,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0185,PCT 185,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0185,PCT 185,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0185,PCT 185,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0185,PCT 185,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0185,PCT 185,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0186,PCT 186,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0186,PCT 186,145,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0186,PCT 186,145,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0186,PCT 186,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0186,PCT 186,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0187,PCT 187,559,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0187,PCT 187,559,13,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0187,PCT 187,559,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0187,PCT 187,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0187,PCT 187,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0188,PCT 188,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0188,PCT 188,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0188,PCT 188,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0188,PCT 188,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0188,PCT 188,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0189,PCT 189,846,27,4,0,1,3,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
COLN,0189,PCT 189,846,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0189,PCT 189,846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0189,PCT 189,846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0189,PCT 189,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0190,PCT 190,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0190,PCT 190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0190,PCT 190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0190,PCT 190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0190,PCT 190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0191,PCT 191,561,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0191,PCT 191,561,15,3,0,1,2,0,0,1,2,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
COLN,0191,PCT 191,561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0191,PCT 191,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0191,PCT 191,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0192,PCT 192,3181,118,16,0,12,4,0,0,14,2,0,0,9,7,0,0,6,10,0,0,0,0,0,0,10,6,0,0,0,0,0,0,
COLN,0192,PCT 192,3181,86,20,0,15,5,0,0,16,4,0,0,3,17,0,0,5,15,0,0,0,0,0,0,14,6,0,0,0,0,0,0,
COLN,0192,PCT 192,3181,19,3,0,2,1,0,0,3,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
COLN,0192,PCT 192,3181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0192,PCT 192,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0193,PCT 193,1182,53,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
COLN,0193,PCT 193,1182,29,9,0,3,6,0,0,4,5,0,0,2,7,0,0,6,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,
COLN,0193,PCT 193,1182,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0193,PCT 193,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0193,PCT 193,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0194,PCT 194,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0194,PCT 194,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0194,PCT 194,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0194,PCT 194,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0194,PCT 194,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0195,PCT 195,906,39,4,0,2,1,0,1,3,1,0,0,1,2,0,1,0,3,0,1,0,0,0,0,3,0,0,1,0,0,0,0,
COLN,0195,PCT 195,906,33,4,0,1,2,0,1,2,1,0,1,1,2,0,1,1,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,
COLN,0195,PCT 195,906,13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0195,PCT 195,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0195,PCT 195,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0196,PCT 196,1881,51,8,0,4,3,0,1,6,2,0,0,4,4,0,0,2,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,
COLN,0196,PCT 196,1881,42,6,0,4,2,0,0,6,0,0,0,3,3,0,0,2,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,
COLN,0196,PCT 196,1881,10,3,1,0,2,0,1,2,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,
COLN,0196,PCT 196,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0196,PCT 196,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0197,PCT 197,1250,44,17,0,4,13,0,0,5,12,0,0,4,13,0,0,11,6,0,0,12,5,0,0,14,3,0,0,0,0,0,0,
COLN,0197,PCT 197,1250,56,19,0,5,14,0,0,9,10,0,0,6,13,0,0,12,7,0,0,8,10,0,1,10,9,0,0,0,0,0,0,
COLN,0197,PCT 197,1250,5,3,0,2,1,0,0,3,0,0,0,0,3,0,0,1,2,0,0,2,1,0,0,2,1,0,0,0,0,0,0,
COLN,0197,PCT 197,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0197,PCT 197,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0198,PCT 198,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0198,PCT 198,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0198,PCT 198,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0198,PCT 198,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0198,PCT 198,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0199,PCT 199,3075,95,19,1,8,10,0,1,13,5,0,1,7,11,0,1,7,11,0,1,0,0,0,0,11,7,0,1,0,0,0,0,
COLN,0199,PCT 199,3075,64,14,0,5,9,0,0,6,8,0,0,5,9,0,0,8,6,0,0,0,0,0,0,9,5,0,0,0,0,0,0,
COLN,0199,PCT 199,3075,14,5,0,5,0,0,0,5,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,
COLN,0199,PCT 199,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0199,PCT 199,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0200,PCT 200,1838,58,7,0,4,3,0,0,3,4,0,0,2,5,0,0,5,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,
COLN,0200,PCT 200,1838,62,4,0,1,3,0,0,1,3,0,0,0,4,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
COLN,0200,PCT 200,1838,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0200,PCT 200,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0200,PCT 200,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0201,PCT 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0202,PCT 202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0203,PCT 203,3127,150,30,0,10,20,0,0,11,19,0,0,13,17,0,0,19,10,0,1,0,0,0,0,20,9,0,1,0,0,0,0,
COLN,0203,PCT 203,3127,286,38,0,8,29,0,1,12,24,0,2,6,31,0,1,28,9,0,1,0,0,0,0,25,13,0,0,0,0,0,0,
COLN,0203,PCT 203,3127,31,7,0,1,6,0,0,4,3,0,0,3,4,0,0,3,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,
COLN,0203,PCT 203,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0203,PCT 203,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0204,PCT 204,348,21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
