political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,Election Day Votes
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Lieutenant Governor,Shanna Steele,LIB,38,26
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Attorney General,Ken Paxton,REP,1322,402
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Attorney General,Rochelle Mercedes Garza,DEM,629,175
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Attorney General,Mark Ash,LIB,40,26
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Comptroller of Public Accounts,Glenn Hegar,REP,1391,420
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Comptroller of Public Accounts,Janet T. Dudding,DEM,570,158
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,29,18
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,Dawn Buckingham,REP,1391,418
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,Jay Kleberg,DEM,571,162
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,23,17
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,Rejected write-ins,,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of Agriculture,Sid Miller,REP,1391,422
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Commissioner of Agriculture,Susan Hays,DEM,594,178
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Railroad Commissioner,Wayne Christian,REP,1376,415
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Railroad Commissioner,Luke Warford,DEM,565,150
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Railroad Commissioner,Jaime Andres Diez,LIB,30,23
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,Railroad Commissioner,Hunter Wayne Crow,GRE,11,8
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,1400,418
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,575,165
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,20,15
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,1404,425
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,588,174
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 9",Evan Young,REP,1395,418
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,593,180
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,1409,428
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,583,171
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,1413,432
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,575,164
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Member, State Board of Education, District 7",Julie Pickren,REP,1365,403
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Member, State Board of Education, District 7",Dan Hochman,DEM,587,176
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,35,19
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,1389,416
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,567,164
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,29,18
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,1399,429
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,585,168
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,1407,427
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,578,170
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,1410,431
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,577,165
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"District Judge, 239th Judicial District",Greg Hill,REP,1430,438
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"District Judge, 239th Judicial District",Percy C. Singleton Jr.,DEM,559,159
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,County Judge,Matt Sebesta,REP,1411,423
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,County Judge,Jim Mooney,DEM,577,179
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, County Court at Law No. 2",Thomas Pfeiffer,REP,1417,432
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Judge, County Court at Law No. 2",Terence Norman,DEM,573,167
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,District Clerk,Cassandra Tigner,REP,1406,426
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,District Clerk,Arnetta Murray,DEM,580,172
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,County Treasurer,Angela Dees,REP,1419,436
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,County Treasurer,"Mason L. (Mase) Weems, 6",DEM,561,158
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Drainage District No. 4, Commissioner, Place 3","John ""JW"" Washington",REP,1412,428
BRAZORIA COUNTY,11/8/2022,General Election,,,18 - DR4,4787,"Drainage District No. 4, Commissioner, Place 3",Scott Feuless,DEM,570,168
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,U. S. Representative District 14,Randy Weber,REP,181,143
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,U. S. Representative District 14,Mikal Williams,DEM,158,96
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Greg Abbott,REP,174,134
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Beto O'Rourke,DEM,162,103
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Mark Tippetts,LIB,5,1
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Delilah Barrios,GRE,2,6
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Lieutenant Governor,Dan Patrick,REP,165,134
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Lieutenant Governor,Mike Collier,DEM,163,97
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Lieutenant Governor,Shanna Steele,LIB,11,11
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Attorney General,Ken Paxton,REP,162,135
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Attorney General,Rochelle Mercedes Garza,DEM,162,103
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Attorney General,Mark Ash,LIB,9,5
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Comptroller of Public Accounts,Glenn Hegar,REP,171,128
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Comptroller of Public Accounts,Janet T. Dudding,DEM,152,93
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,13,17
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,Dawn Buckingham,REP,171,133
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,Jay Kleberg,DEM,160,95
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,5,9
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of Agriculture,Sid Miller,REP,174,137
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Commissioner of Agriculture,Susan Hays,DEM,163,102
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Railroad Commissioner,Wayne Christian,REP,170,128
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Railroad Commissioner,Luke Warford,DEM,144,87
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Railroad Commissioner,Jaime Andres Diez,LIB,18,15
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,Railroad Commissioner,Hunter Wayne Crow,GRE,2,6
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,177,132
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,156,99
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,5,6
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,178,133
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,160,103
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 9",Evan Young,REP,176,131
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,163,106
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,172,133
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,163,105
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,177,134
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,158,103
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Member, State Board of Education, District 7",Julie Pickren,REP,172,129
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Member, State Board of Education, District 7",Dan Hochman,DEM,151,101
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,12,8
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"State Senator, District 17",Joan Huffman,REP,179,138
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"State Senator, District 17",Titus Benton,DEM,155,101
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,177,130
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,156,100
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,6,7
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,174,138
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,162,101
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,177,134
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,155,102
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,178,137
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,158,102
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"District Judge, 239th Judicial District",Greg Hill,REP,180,136
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"District Judge, 239th Judicial District",Percy C. Singleton Jr.,DEM,158,102
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,County Judge,Matt Sebesta,REP,181,144
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,County Judge,Jim Mooney,DEM,156,97
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, County Court at Law No. 2",Thomas Pfeiffer,REP,180,134
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,"Judge, County Court at Law No. 2",Terence Norman,DEM,157,103
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,District Clerk,Cassandra Tigner,REP,182,137
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,District Clerk,Arnetta Murray,DEM,153,100
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,County Treasurer,Angela Dees,REP,181,142
BRAZORIA COUNTY,11/8/2022,General Election,,,19,2369,County Treasurer,"Mason L. (Mase) Weems, 6",DEM,150,95
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,U. S. Representative District 14,Randy Weber,REP,406,188
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,U. S. Representative District 14,Mikal Williams,DEM,88,41
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Greg Abbott,REP,393,177
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Beto O'Rourke,DEM,91,47
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Mark Tippetts,LIB,7,6
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Delilah Barrios,GRE,3,1
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Rejected write-ins,,1,1
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Lieutenant Governor,Dan Patrick,REP,387,179
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Lieutenant Governor,Mike Collier,DEM,91,45
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Lieutenant Governor,Shanna Steele,LIB,16,6
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Attorney General,Ken Paxton,REP,390,174
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Attorney General,Rochelle Mercedes Garza,DEM,86,47
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Attorney General,Mark Ash,LIB,16,8
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Comptroller of Public Accounts,Glenn Hegar,REP,394,181
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Comptroller of Public Accounts,Janet T. Dudding,DEM,86,42
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,12,5
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,Dawn Buckingham,REP,400,181
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,Jay Kleberg,DEM,87,38
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,2,6
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of Agriculture,Sid Miller,REP,404,178
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Commissioner of Agriculture,Susan Hays,DEM,86,47
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Railroad Commissioner,Wayne Christian,REP,391,182
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Railroad Commissioner,Luke Warford,DEM,85,36
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Railroad Commissioner,Jaime Andres Diez,LIB,12,3
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,Railroad Commissioner,Hunter Wayne Crow,GRE,2,5
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,399,178
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,87,45
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,7,5
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,404,183
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,86,44
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 9",Evan Young,REP,401,183
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,87,43
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,403,182
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,89,45
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,407,183
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,85,43
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Member, State Board of Education, District 7",Julie Pickren,REP,397,176
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Member, State Board of Education, District 7",Dan Hochman,DEM,86,46
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,10,5
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"State Senator, District 17",Joan Huffman,REP,404,185
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"State Senator, District 17",Titus Benton,DEM,86,42
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,400,180
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,81,42
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,11,6
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,402,180
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,87,46
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,404,179
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,86,45
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,403,188
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,84,39
BRAZORIA COUNTY,11/8/2022,General Election,,,20,1580,"District Judge, 239th Judicial District",Greg Hill,REP,400,184
