political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,105,1816,County Judge,David Krebs,Rep,104,102
San Patricio County,11/8/2022,General Election,,,105,1816,County Judge,Rudy Davila,Dem,146,123
San Patricio County,11/8/2022,General Election,,,105,1816,County Treasurer,Denise Janak,Rep,105,100
San Patricio County,11/8/2022,General Election,,,105,1816,County Treasurer,Leticia Garcia,Dem,147,127
San Patricio County,11/8/2022,General Election,,,106,874,"United States Representative, District No. 27",Michael Cloud,Rep,116,107
San Patricio County,11/8/2022,General Election,,,106,874,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,46,27
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Greg Abbott,Rep,120,111
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Beto O'Rourke,Dem,41,24
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Mark Tippetts,Lib,2,2
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Delilah Barrios,Grn,0,1
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Jacqueline Abernathy,,1,0
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Lieutenant Governor,Dan Patrick,Rep,118,110
San Patricio County,11/8/2022,General Election,,,106,874,Lieutenant Governor,Mike Collier,Dem,40,25
San Patricio County,11/8/2022,General Election,,,106,874,Lieutenant Governor,Shanna Steele,Lib,4,1
San Patricio County,11/8/2022,General Election,,,106,874,Attorney General,Ken Paxton,Rep,115,110
San Patricio County,11/8/2022,General Election,,,106,874,Attorney General,Rochelle Mercedes Garza,Dem,44,24
San Patricio County,11/8/2022,General Election,,,106,874,Attorney General,Mark Ash,Lib,3,2
San Patricio County,11/8/2022,General Election,,,106,874,Comptroller of Public Accounts,Glenn Hegar,Rep,117,108
San Patricio County,11/8/2022,General Election,,,106,874,Comptroller of Public Accounts,Janet T. Dudding,Dem,41,24
San Patricio County,11/8/2022,General Election,,,106,874,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,3,2
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,Dawn Buckingham,Rep,115,104
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,Jay Kleberg,Dem,44,28
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,2,2
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of Agriculture,Sid Miller,Rep,119,109
San Patricio County,11/8/2022,General Election,,,106,874,Commissioner of Agriculture,Susan Hays,Dem,42,24
San Patricio County,11/8/2022,General Election,,,106,874,Railroad Commissioner,Wayne Christian,Rep,114,107
San Patricio County,11/8/2022,General Election,,,106,874,Railroad Commissioner,Luke Warford,Dem,44,24
San Patricio County,11/8/2022,General Election,,,106,874,Railroad Commissioner,Jaime Andres Diez,Lib,4,1
San Patricio County,11/8/2022,General Election,,,106,874,Railroad Commissioner,Hunter Wayne Crow,Grn,0,4
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,119,108
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,39,23
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,4,1
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,118,110
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,42,23
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 9",Evan Young,Rep,115,108
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,45,25
San Patricio County,11/8/2022,General Election,,,106,874,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,120,111
San Patricio County,11/8/2022,General Election,,,106,874,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,41,22
San Patricio County,11/8/2022,General Election,,,106,874,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,117,108
San Patricio County,11/8/2022,General Election,,,106,874,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,43,25
San Patricio County,11/8/2022,General Election,,,106,874,"Member, State Board of Education, District No. 2",LJ Francis,Rep,117,108
San Patricio County,11/8/2022,General Election,,,106,874,"Member, State Board of Education, District No. 2",Victor Perez,Dem,43,24
San Patricio County,11/8/2022,General Election,,,106,874,"State Senator, District No. 27",Adam Hinojosa,Rep,121,112
San Patricio County,11/8/2022,General Election,,,106,874,"State Senator, District No. 27",Morgan Lamantia,Dem,40,23
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,116,111
San Patricio County,11/8/2022,General Election,,,106,874,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,43,23
San Patricio County,11/8/2022,General Election,,,106,874,County Judge,David Krebs,Rep,122,111
San Patricio County,11/8/2022,General Election,,,106,874,County Judge,Rudy Davila,Dem,37,23
San Patricio County,11/8/2022,General Election,,,106,874,County Treasurer,Denise Janak,Rep,119,105
San Patricio County,11/8/2022,General Election,,,106,874,County Treasurer,Leticia Garcia,Dem,40,27
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"United States Representative, District No. 27",Michael Cloud,Rep,44,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,11,6
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Greg Abbott,Rep,42,34
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Beto O'Rourke,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Mark Tippetts,Lib,1,2
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Delilah Barrios,Grn,0,1
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Lieutenant Governor,Dan Patrick,Rep,41,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Lieutenant Governor,Mike Collier,Dem,10,3
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Lieutenant Governor,Shanna Steele,Lib,3,3
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Attorney General,Ken Paxton,Rep,42,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Attorney General,Rochelle Mercedes Garza,Dem,11,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Attorney General,Mark Ash,Lib,2,2
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Comptroller of Public Accounts,Glenn Hegar,Rep,41,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Comptroller of Public Accounts,Janet T. Dudding,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,2,2
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,Dawn Buckingham,Rep,38,34
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,Jay Kleberg,Dem,16,6
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,1,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of Agriculture,Sid Miller,Rep,43,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Commissioner of Agriculture,Susan Hays,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Railroad Commissioner,Wayne Christian,Rep,40,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Railroad Commissioner,Luke Warford,Dem,10,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Railroad Commissioner,Jaime Andres Diez,Lib,4,2
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,41,34
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,11,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,2,3
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,42,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 9",Evan Young,Rep,41,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,13,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,42,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,42,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,12,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Member, State Board of Education, District No. 2",LJ Francis,Rep,41,35
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Member, State Board of Education, District No. 2",Victor Perez,Dem,13,5
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"State Senator, District No. 27",Adam Hinojosa,Rep,43,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"State Senator, District No. 27",Morgan Lamantia,Dem,11,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,39,36
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,15,4
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,County Judge,David Krebs,Rep,43,37
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,County Judge,Rudy Davila,Dem,12,3
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,County Treasurer,Denise Janak,Rep,40,36
San Patricio County,11/8/2022,General Election,,,106-G-P ISD,195,County Treasurer,Leticia Garcia,Dem,14,4
San Patricio County,11/8/2022,General Election,,,107,285,"United States Representative, District No. 27",Michael Cloud,Rep,66,38
San Patricio County,11/8/2022,General Election,,,107,285,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,23,20
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Greg Abbott,Rep,67,40
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Beto O'Rourke,Dem,22,18
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Lieutenant Governor,Dan Patrick,Rep,64,40
San Patricio County,11/8/2022,General Election,,,107,285,Lieutenant Governor,Mike Collier,Dem,24,18
San Patricio County,11/8/2022,General Election,,,107,285,Lieutenant Governor,Shanna Steele,Lib,1,0
San Patricio County,11/8/2022,General Election,,,107,285,Attorney General,Ken Paxton,Rep,66,39
San Patricio County,11/8/2022,General Election,,,107,285,Attorney General,Rochelle Mercedes Garza,Dem,23,19
San Patricio County,11/8/2022,General Election,,,107,285,Attorney General,Mark Ash,Lib,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Comptroller of Public Accounts,Glenn Hegar,Rep,66,40
San Patricio County,11/8/2022,General Election,,,107,285,Comptroller of Public Accounts,Janet T. Dudding,Dem,21,16
San Patricio County,11/8/2022,General Election,,,107,285,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,2,2
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,Dawn Buckingham,Rep,67,38
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,Jay Kleberg,Dem,22,19
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,1
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of Agriculture,Sid Miller,Rep,65,40
San Patricio County,11/8/2022,General Election,,,107,285,Commissioner of Agriculture,Susan Hays,Dem,24,18
San Patricio County,11/8/2022,General Election,,,107,285,Railroad Commissioner,Wayne Christian,Rep,67,41
San Patricio County,11/8/2022,General Election,,,107,285,Railroad Commissioner,Luke Warford,Dem,20,13
San Patricio County,11/8/2022,General Election,,,107,285,Railroad Commissioner,Jaime Andres Diez,Lib,1,3
